排名,止损延迟(K线),止损延迟(分钟),K1涨跌幅%,总交易数,胜率%,总盈亏USDT,收益率%,盈亏比,平均持仓K线数
1659,0,0,0.3,317,55.21,13.2000,4.16,1.23,21.9
1660,1,15,0.3,317,55.21,13.2000,4.16,1.23,21.9
1661,2,30,0.3,317,55.21,13.2000,4.16,1.23,22.0
1662,12,180,0.16,926,55.18,38.4000,4.15,1.23,30.6
1663,3,45,0.33,252,55.16,10.4000,4.13,1.23,21.1
1664,5,75,0.25,439,55.13,18.0000,4.10,1.23,24.8
1665,16,240,0.12,1281,55.11,52.4000,4.09,1.23,34.5
1666,15,225,0.13,1174,55.11,48.0000,4.09,1.23,33.5
1667,6,90,0.26,412,55.10,16.8000,4.08,1.23,25.0
1668,15,225,0.11,1380,55.07,56.0000,4.06,1.23,34.7
1669,11,165,0.15,1008,55.06,40.8000,4.05,1.23,31.3
1670,15,225,0.14,1088,55.06,44.0000,4.04,1.22,33.0
1671,4,60,0.28,358,55.03,14.4000,4.02,1.22,23.6
1672,0,0,0.37,189,55.03,7.6000,4.02,1.22,20.8
1673,1,15,0.37,189,55.03,7.6000,4.02,1.22,20.8
1674,2,30,0.37,189,55.03,7.6000,4.02,1.22,20.9
1675,14,210,0.13,1174,55.03,47.2000,4.02,1.22,33.3
1676,6,90,0.24,478,55.02,19.2000,4.02,1.22,25.1
1677,10,150,0.18,778,55.01,31.2000,4.01,1.22,28.2
1678,14,210,0.11,1380,55.00,55.2000,4.00,1.22,34.5
1679,8,120,0.2,671,54.99,26.8000,3.99,1.22,26.8
1680,14,210,0.14,1088,54.96,43.2000,3.97,1.22,32.7
1681,15,225,0.12,1281,54.96,50.8000,3.97,1.22,34.2
1682,3,45,0.36,202,54.95,8.0000,3.96,1.22,22.0
1683,5,75,0.27,384,54.95,15.2000,3.96,1.22,24.0
1684,4,60,0.34,233,54.94,9.2000,3.95,1.22,21.6
1685,3,45,0.35,213,54.93,8.4000,3.94,1.22,21.7
1686,8,120,0.22,561,54.90,22.0000,3.92,1.22,25.8
1687,4,60,0.25,439,54.90,17.2000,3.92,1.22,24.5
1688,11,165,0.17,858,54.90,33.6000,3.92,1.22,30.1
1689,14,210,0.12,1281,54.88,50.0000,3.90,1.22,34.0
1690,13,195,0.14,1088,54.87,42.4000,3.90,1.22,32.4
1691,11,165,0.16,926,54.86,36.0000,3.89,1.22,30.3
1692,13,195,0.13,1174,54.86,45.6000,3.88,1.22,33.0
1693,13,195,0.11,1380,54.86,53.6000,3.88,1.22,34.3
1694,16,240,0.1,1475,54.85,57.2000,3.88,1.21,35.9
1695,9,135,0.19,726,54.82,28.0000,3.86,1.21,27.7
1696,8,120,0.21,624,54.81,24.0000,3.85,1.21,26.8
1697,0,0,0.33,252,54.76,9.6000,3.81,1.21,20.8
1698,1,15,0.33,252,54.76,9.6000,3.81,1.21,20.8
1699,2,30,0.33,252,54.76,9.6000,3.81,1.21,20.9
1700,10,150,0.15,1008,54.76,38.4000,3.81,1.21,30.9
1701,3,45,0.28,358,54.75,13.6000,3.80,1.21,23.5
1702,13,195,0.12,1281,54.72,48.4000,3.78,1.21,33.7
1703,15,225,0.1,1475,54.71,55.6000,3.77,1.21,35.6
1704,4,60,0.27,384,54.69,14.4000,3.75,1.21,23.7
1705,12,180,0.14,1088,54.69,40.8000,3.75,1.21,32.1
1706,12,180,0.13,1174,54.68,44.0000,3.75,1.21,32.7
1707,3,45,0.25,439,54.67,16.4000,3.74,1.21,24.4
1708,14,210,0.1,1475,54.64,54.8000,3.72,1.20,35.4
1709,12,180,0.11,1380,54.64,51.2000,3.71,1.20,34.0
1710,7,105,0.23,509,54.62,18.8000,3.69,1.20,25.4
1711,5,75,0.26,412,54.61,15.2000,3.69,1.20,24.7
1712,5,75,0.24,478,54.60,17.6000,3.68,1.20,24.9
1713,12,180,0.12,1281,54.57,46.8000,3.65,1.20,33.4
1714,13,195,0.1,1475,54.51,53.2000,3.61,1.20,35.2
1715,3,45,0.34,233,54.51,8.4000,3.61,1.20,21.4
1716,9,135,0.18,778,54.50,28.0000,3.60,1.20,27.8
1717,0,0,0.35,213,54.46,7.6000,3.57,1.20,21.3
1718,1,15,0.35,213,54.46,7.6000,3.57,1.20,21.3
1719,2,30,0.35,213,54.46,7.6000,3.57,1.20,21.4
1720,0,0,0.36,202,54.46,7.2000,3.56,1.20,21.6
1721,1,15,0.36,202,54.46,7.2000,3.56,1.20,21.7
1722,2,30,0.36,202,54.46,7.2000,3.56,1.20,21.8
1723,11,165,0.13,1174,54.43,41.6000,3.54,1.19,32.5
1724,10,150,0.17,858,54.43,30.4000,3.54,1.19,29.5
1725,10,150,0.16,926,54.43,32.8000,3.54,1.19,29.9
1726,3,45,0.27,384,54.43,13.6000,3.54,1.19,23.5
1727,11,165,0.11,1380,54.42,48.8000,3.54,1.19,33.7
1728,11,165,0.14,1088,54.41,38.4000,3.53,1.19,31.9
1729,7,105,0.2,671,54.40,23.6000,3.52,1.19,26.5
1730,4,60,0.24,478,54.39,16.8000,3.51,1.19,24.6
1731,4,60,0.26,412,54.37,14.4000,3.50,1.19,24.4
1732,9,135,0.15,1008,54.37,35.2000,3.49,1.19,30.6
1733,11,165,0.12,1281,54.33,44.4000,3.47,1.19,33.2
1734,12,180,0.1,1475,54.31,50.8000,3.44,1.19,34.9
1735,8,120,0.19,726,54.27,24.8000,3.42,1.19,27.2
1736,6,90,0.23,509,54.22,17.2000,3.38,1.18,25.2
1737,0,0,0.25,439,54.21,14.8000,3.37,1.18,24.2
1738,1,15,0.25,439,54.21,14.8000,3.37,1.18,24.2
1739,2,30,0.25,439,54.21,14.8000,3.37,1.18,24.2
1740,10,150,0.11,1380,54.20,46.4000,3.36,1.18,33.3
1741,0,0,0.28,358,54.19,12.0000,3.35,1.18,23.2
1742,1,15,0.28,358,54.19,12.0000,3.35,1.18,23.2
1743,2,30,0.28,358,54.19,12.0000,3.35,1.18,23.2
1744,7,105,0.22,561,54.19,18.8000,3.35,1.18,25.4
1745,3,45,0.24,478,54.18,16.0000,3.35,1.18,24.5
1746,10,150,0.13,1174,54.17,39.2000,3.34,1.18,32.1
1747,7,105,0.21,624,54.17,20.8000,3.33,1.18,26.5
1748,10,150,0.14,1088,54.14,36.0000,3.31,1.18,31.4
1749,3,45,0.26,412,54.13,13.6000,3.30,1.18,24.3
1750,6,90,0.2,671,54.10,22.0000,3.28,1.18,26.3
1751,10,150,0.12,1281,54.10,42.0000,3.28,1.18,32.8
1752,0,0,0.34,233,54.08,7.6000,3.26,1.18,21.1
1753,1,15,0.34,233,54.08,7.6000,3.26,1.18,21.1
1754,2,30,0.34,233,54.08,7.6000,3.26,1.18,21.2
1755,11,165,0.1,1475,54.03,47.6000,3.23,1.18,34.7
1756,9,135,0.16,926,54.00,29.6000,3.20,1.17,29.5
1757,8,120,0.18,778,53.98,24.8000,3.19,1.17,27.4
1758,8,120,0.15,1008,53.97,32.0000,3.17,1.17,30.2
1759,9,135,0.17,858,53.96,27.2000,3.17,1.17,29.2
1760,9,135,0.11,1380,53.91,43.2000,3.13,1.17,33.0
1761,0,0,0.27,384,53.91,12.0000,3.13,1.17,23.2
1762,1,15,0.27,384,53.91,12.0000,3.13,1.17,23.2
1763,2,30,0.27,384,53.91,12.0000,3.13,1.17,23.3
1764,6,90,0.21,624,53.85,19.2000,3.08,1.17,26.2
1765,9,135,0.13,1174,53.83,36.0000,3.07,1.17,31.8
1766,6,90,0.22,561,53.83,17.2000,3.07,1.17,25.2
1767,5,75,0.23,509,53.83,15.6000,3.06,1.17,25.0
1768,10,150,0.1,1475,53.83,45.2000,3.06,1.17,34.3
1769,5,75,0.2,671,53.80,20.4000,3.04,1.16,26.1
1770,9,135,0.12,1281,53.79,38.8000,3.03,1.16,32.5
1771,9,135,0.14,1088,53.77,32.8000,3.01,1.16,31.1
1772,0,0,0.24,478,53.77,14.4000,3.01,1.16,24.2
1773,1,15,0.24,478,53.77,14.4000,3.01,1.16,24.2
1774,2,30,0.24,478,53.77,14.4000,3.01,1.16,24.3
1775,7,105,0.19,726,53.72,21.6000,2.98,1.16,26.9
1776,0,0,0.26,412,53.64,12.0000,2.91,1.16,24.0
1777,1,15,0.26,412,53.64,12.0000,2.91,1.16,24.1
1778,2,30,0.26,412,53.64,12.0000,2.91,1.16,24.1
1779,4,60,0.23,509,53.63,14.8000,2.91,1.16,24.6
1780,8,120,0.11,1380,53.62,40.0000,2.90,1.16,32.7
1781,7,105,0.15,1008,53.57,28.8000,2.86,1.15,29.9
1782,8,120,0.16,926,53.56,26.4000,2.85,1.15,29.1
1783,9,135,0.1,1475,53.56,42.0000,2.85,1.15,34.0
1784,5,75,0.21,624,53.53,17.6000,2.82,1.15,26.0
1785,8,120,0.17,858,53.50,24.0000,2.80,1.15,28.8
1786,8,120,0.13,1174,53.49,32.8000,2.79,1.15,31.4
1787,5,75,0.22,561,53.48,15.6000,2.78,1.15,24.9
1788,8,120,0.12,1281,53.47,35.6000,2.78,1.15,32.2
1789,7,105,0.18,778,53.47,21.6000,2.78,1.15,27.1
1790,6,90,0.19,726,53.44,20.0000,2.75,1.15,26.7
1791,3,45,0.23,509,53.44,14.0000,2.75,1.15,24.5
1792,8,120,0.14,1088,53.40,29.6000,2.72,1.15,30.8
1793,4,60,0.2,671,53.35,18.0000,2.68,1.14,25.7
1794,7,105,0.11,1380,53.33,36.8000,2.67,1.14,32.5
1795,6,90,0.15,1008,53.27,26.4000,2.62,1.14,29.7
1796,8,120,0.1,1475,53.22,38.0000,2.58,1.14,33.7
1797,6,90,0.18,778,53.21,20.0000,2.57,1.14,26.9
1798,4,60,0.21,624,53.21,16.0000,2.56,1.14,25.7
1799,3,45,0.2,671,53.20,17.2000,2.56,1.14,25.6
1800,5,75,0.19,726,53.17,18.4000,2.53,1.14,26.5
1801,7,105,0.12,1281,53.16,32.4000,2.53,1.14,32.0
1802,7,105,0.13,1174,53.15,29.6000,2.52,1.13,31.2
1803,7,105,0.16,926,53.13,23.2000,2.51,1.13,28.8
1804,4,60,0.22,561,53.12,14.0000,2.50,1.13,24.6
1805,0,0,0.23,509,53.05,12.4000,2.44,1.13,24.2
1806,1,15,0.23,509,53.05,12.4000,2.44,1.13,24.2
1807,2,30,0.23,509,53.05,12.4000,2.44,1.13,24.3
1808,3,45,0.21,624,53.04,15.2000,2.44,1.13,25.5
1809,6,90,0.11,1380,53.04,33.6000,2.43,1.13,32.3
1810,7,105,0.14,1088,53.03,26.4000,2.43,1.13,30.5
1811,7,105,0.17,858,53.03,20.8000,2.42,1.13,28.5
1812,7,105,0.1,1475,52.95,34.8000,2.36,1.13,33.5
1813,3,45,0.22,561,52.94,13.2000,2.35,1.12,24.4
1814,2,30,0.2,671,52.91,15.6000,2.32,1.12,25.5
1815,5,75,0.15,1008,52.88,23.2000,2.30,1.12,29.5
1816,6,90,0.12,1281,52.85,29.2000,2.28,1.12,31.8
1817,5,75,0.18,778,52.83,17.6000,2.26,1.12,26.7
1818,6,90,0.13,1174,52.81,26.4000,2.25,1.12,30.9
1819,6,90,0.16,926,52.81,20.8000,2.25,1.12,28.6
1820,6,90,0.14,1088,52.76,24.0000,2.21,1.12,30.3
1821,0,0,0.2,671,52.76,14.8000,2.21,1.12,25.4
1822,1,15,0.2,671,52.76,14.8000,2.21,1.12,25.4
1823,4,60,0.19,726,52.75,16.0000,2.20,1.12,26.2
1824,0,0,0.21,624,52.72,13.6000,2.18,1.12,25.3
1825,1,15,0.21,624,52.72,13.6000,2.18,1.12,25.4
1826,2,30,0.21,624,52.72,13.6000,2.18,1.12,25.4
1827,6,90,0.17,858,52.68,18.4000,2.14,1.11,28.2
1828,6,90,0.1,1475,52.68,31.6000,2.14,1.11,33.3
1829,3,45,0.19,726,52.62,15.2000,2.09,1.11,26.1
1830,5,75,0.11,1380,52.61,28.8000,2.09,1.11,32.1
1831,0,0,0.22,561,52.58,11.6000,2.07,1.11,24.2
1832,1,15,0.22,561,52.58,11.6000,2.07,1.11,24.2
1833,2,30,0.22,561,52.58,11.6000,2.07,1.11,24.3
1834,4,60,0.15,1008,52.58,20.8000,2.06,1.11,29.3
1835,5,75,0.16,926,52.48,18.4000,1.99,1.10,28.4
1836,3,45,0.15,1008,52.48,20.0000,1.98,1.10,29.2
1837,4,60,0.18,778,52.44,15.2000,1.95,1.10,26.4
1838,4,60,0.11,1380,52.39,26.4000,1.91,1.10,31.9
1839,5,75,0.12,1281,52.38,24.4000,1.90,1.10,31.6
1840,2,30,0.19,726,52.34,13.6000,1.87,1.10,25.9
1841,5,75,0.17,858,52.33,16.0000,1.86,1.10,28.0
1842,3,45,0.11,1380,52.32,25.6000,1.86,1.10,31.8
1843,3,45,0.18,778,52.31,14.4000,1.85,1.10,26.3
1844,5,75,0.13,1174,52.30,21.6000,1.84,1.10,30.7
1845,5,75,0.14,1088,52.30,20.0000,1.84,1.10,30.1
1846,2,30,0.15,1008,52.28,18.4000,1.83,1.10,29.1
1847,5,75,0.1,1475,52.27,26.8000,1.82,1.10,33.1
1848,0,0,0.19,726,52.20,12.8000,1.76,1.09,25.8
1849,1,15,0.19,726,52.20,12.8000,1.76,1.09,25.9
1850,4,60,0.16,926,52.16,16.0000,1.73,1.09,28.2
1851,4,60,0.12,1281,52.15,22.0000,1.72,1.09,31.4
1852,2,30,0.11,1380,52.10,23.2000,1.68,1.09,31.7
1853,0,0,0.15,1008,52.08,16.8000,1.67,1.09,29.0
1854,1,15,0.15,1008,52.08,16.8000,1.67,1.09,29.0
1855,3,45,0.12,1281,52.07,21.2000,1.65,1.09,31.3
1856,4,60,0.1,1475,52.07,24.4000,1.65,1.09,32.9
1857,2,30,0.18,778,52.06,12.8000,1.65,1.09,26.1
1858,3,45,0.16,926,52.05,15.2000,1.64,1.09,28.1
1859,4,60,0.13,1174,52.04,19.2000,1.64,1.09,30.5
1860,4,60,0.14,1088,52.02,17.6000,1.62,1.08,29.9
1861,3,45,0.1,1475,52.00,23.6000,1.60,1.08,32.9
1862,4,60,0.17,858,51.98,13.6000,1.59,1.08,27.8
1863,3,45,0.13,1174,51.96,18.4000,1.57,1.08,30.4
1864,3,45,0.14,1088,51.93,16.8000,1.54,1.08,29.8
1865,0,0,0.18,778,51.93,12.0000,1.54,1.08,26.1
1866,1,15,0.18,778,51.93,12.0000,1.54,1.08,26.1
1867,2,30,0.12,1281,51.91,19.6000,1.53,1.08,31.2
1868,0,0,0.11,1380,51.88,20.8000,1.51,1.08,31.6
1869,1,15,0.11,1380,51.88,20.8000,1.51,1.08,31.6
1870,3,45,0.17,858,51.86,12.8000,1.49,1.08,27.7
1871,2,30,0.16,926,51.84,13.6000,1.47,1.08,28.0
1872,2,30,0.1,1475,51.80,21.2000,1.44,1.07,32.8
1873,2,30,0.13,1174,51.79,16.8000,1.43,1.07,30.3
1874,2,30,0.14,1088,51.75,15.2000,1.40,1.07,29.7
1875,0,0,0.12,1281,51.68,17.2000,1.34,1.07,31.1
1876,1,15,0.12,1281,51.68,17.2000,1.34,1.07,31.1
1877,2,30,0.17,858,51.63,11.2000,1.31,1.07,27.5
1878,0,0,0.16,926,51.62,12.0000,1.30,1.07,27.9
1879,1,15,0.16,926,51.62,12.0000,1.30,1.07,27.9
1880,0,0,0.1,1475,51.59,18.8000,1.27,1.07,32.7
1881,1,15,0.1,1475,51.59,18.8000,1.27,1.07,32.7
1882,0,0,0.14,1088,51.56,13.6000,1.25,1.06,29.6
1883,1,15,0.14,1088,51.56,13.6000,1.25,1.06,29.7
1884,0,0,0.13,1174,51.53,14.4000,1.23,1.06,30.2
1885,1,15,0.13,1174,51.53,14.4000,1.23,1.06,30.3
1886,0,0,0.17,858,51.52,10.4000,1.21,1.06,27.5
1887,1,15,0.17,858,51.52,10.4000,1.21,1.06,27.5
