direction,result,k1_range,k1_body_size,k1_open_close_pct,k2_high_ratio,k2_low_ratio,k2_body_high_ratio,k2_body_low_ratio,k2_body_center_ratio,breakthrough_strength,k2_body_size,k2_body_size_ratio,k2_upper_shadow_ratio,k2_lower_shadow_ratio,k1_high,k1_low,k2_high,k2_low,k2_body_high,k2_body_low
long,loss,38.340000000000146,27.420000000000073,0.006599293861116411,0.39801773604590923,-0.10824204486175328,0.2848200312989054,0.17136150234743333,0.2280907668231812,0.10824204486175328,4.349999999999454,0.15864332603936698,0.11319770474700389,0.2796035472091866,4154.99,4116.65,4131.91,4112.5,4127.57,4123.22
long,win,26.050000000000182,23.140000000000327,0.005651069649311401,0.6660268714011435,-0.06525911708252614,0.3101727447216841,0.11132437619961884,0.21074856046064275,0.06525911708252614,5.179999999999836,0.22385479688849452,0.35585412667945937,0.17658349328214498,4094.8,4068.75,4086.1,4067.05,4076.83,4071.65
long,win,47.29999999999973,30.360000000000127,0.007514423683800211,0.6029598308668107,-0.09260042283298381,0.35095137420718825,0.26152219873150023,0.30623678646933944,0.09260042283298381,4.230000000000018,0.13932806324110675,0.25200845665962246,0.3541226215644841,4040.56,3993.26,4021.78,3988.88,4009.86,4005.63
long,win,43.61000000000013,24.0,0.005985947987100282,0.23274478330658246,-0.3650538867232292,0.23251547810134932,0.1311625773905018,0.18183902774592556,0.3650538867232292,4.420000000000073,0.1841666666666697,0.00022930520523316324,0.496216464113731,4018.86,3975.25,3985.4,3959.33,3985.39,3980.97
long,win,40.690000000000055,37.9699999999998,0.009549606647753516,0.515360039321695,-0.1558122388793349,0.27574342590316503,0.0518554927500645,0.16379945932661477,0.1558122388793349,9.109999999999673,0.23992625757175984,0.23961661341853002,0.2076677316293994,3976.69,3936.0,3956.97,3929.66,3947.22,3938.11
short,win,25.730000000000018,24.409999999999854,0.0061507991503279135,1.0532452390205942,0.059075009716283745,0.9483093664982363,0.5316750874465537,0.7399922269724039,0.05324523902059424,10.7199999999998,0.4391642769356765,0.10493587252235799,0.47260007773026996,3994.32,3968.59,3995.69,3970.11,3992.99,3982.27
long,win,28.559999999999945,20.759999999999764,0.005206857200185541,0.843487394957974,-0.15021008403361247,0.8119747899159698,0.22373949579831529,0.5178571428571426,0.15021008403361247,16.800000000000182,0.8092485549133128,0.03151260504200413,0.3739495798319278,4013.17,3984.61,4008.7,3980.32,4007.8,3991.0
long,win,37.75,24.4699999999998,0.0061401879946401455,0.7494039735099328,-0.5292715231788084,0.6964238410596016,0.09933774834437085,0.3978807947019863,0.5292715231788084,22.539999999999964,0.9211279117286534,0.052980132450331126,0.6286092715231792,3994.75,3957.0,3985.29,3937.02,3983.29,3960.75
long,loss,31.179999999999836,30.699999999999818,0.00761087834990203,0.2501603592046255,-0.09813983322642596,0.17447081462476213,0.0003207184092436925,0.0873957665170102,0.09813983322642596,5.429999999999836,0.1768729641693768,0.07568954457986336,0.09846055163566965,4034.18,4003.0,4010.8,3999.94,4008.44,4003.01
short,win,39.13000000000011,28.73999999999978,0.007131283606235972,1.2588806542294935,0.46767186302070357,0.7452082800920068,0.5126501405571261,0.6289292103245723,0.2588806542294935,9.099999999999909,0.316631871955462,0.5136723741374867,0.04497827753642252,4068.83,4029.7,4078.96,4048.0,4058.86,4049.76
long,win,43.179999999999836,33.590000000000146,0.008353020167607526,0.40782769800833113,-0.3087077350625284,0.3054654932839302,0.10097267253357316,0.2032190829087464,0.3087077350625284,8.830000000000382,0.26287585590950713,0.102362204724401,0.4096804075961016,4026.52,3983.34,4000.95,3970.01,3996.53,3987.7
long,loss,45.09999999999991,39.48000000000002,0.009736128236744765,0.18314855875832006,-0.5909090909090942,0.06607538802660808,0.005764966740581348,0.03592017738358967,0.5909090909090942,2.7199999999998,0.06889564336372336,0.11707317073171199,0.5966740576496755,4057.64,4012.54,4020.8,3985.89,4015.52,4012.8
long,win,62.61000000000013,46.809999999999945,0.01183867435173077,0.36511739338763904,-0.3330138955438407,0.24229356332854243,0.1651493371665888,0.2037214502475656,0.3330138955438407,4.829999999999927,0.10318308053834507,0.12282383005909661,0.4981632327104295,3954.61,3892.0,3914.86,3871.15,3907.17,3902.34
long,win,42.5,22.61999999999989,0.005796507232821221,0.9743529411764672,-0.25600000000000256,0.6155294117647024,0.2760000000000004,0.44576470588234607,0.25600000000000256,14.429999999999836,0.6379310344827545,0.3588235294117647,0.532000000000003,3910.5,3868.0,3909.41,3857.12,3894.16,3879.73
long,loss,33.13999999999987,19.070000000000164,0.004832460348231138,0.4215449607724897,-0.14333132166566137,0.1922148461074205,0.017501508750752248,0.10485817742908637,0.14333132166566137,5.789999999999964,0.3036182485579399,0.2293301146650692,0.16083283041641364,3953.93,3920.79,3934.76,3916.04,3927.16,3921.37
short,win,34.07999999999993,18.519999999999982,0.004762406815487589,1.0786384976525776,0.2819835680751084,0.7511737089201868,0.6775234741783961,0.7143485915492914,0.07863849765257752,2.5100000000002183,0.13552915766739854,0.3274647887323908,0.39553990610328776,3915.88,3881.8,3918.56,3891.41,3907.4,3904.89
long,win,23.61999999999989,17.09999999999991,0.004402677651905229,0.5444538526672391,-0.09187129551228124,0.34674005080440695,0.04360711261643543,0.1951735817104212,0.09187129551228124,7.1599999999998545,0.4187134502923914,0.1977138018628321,0.13547840812871667,3889.49,3865.87,3878.73,3863.7,3874.06,3866.9
short,win,23.36999999999989,18.039999999999964,0.004622440874266524,1.2516046213093768,0.573812580231062,0.8844672657252961,0.8181429182712872,0.8513050919982916,0.25160462130937683,1.550000000000182,0.08592017738360228,0.3671373555840808,0.2443303380402252,3925.0,3901.63,3930.88,3915.04,3922.3,3920.75
long,win,41.379999999999654,20.350000000000364,0.0053872606507600045,0.6708554857419042,-0.20227162880619662,0.5186080231996185,0.16022232962783253,0.33941517641372004,0.20227162880619662,14.830000000000382,0.7287469287469345,0.15224746254228563,0.36249395843402915,3817.7,3776.32,3804.08,3767.95,3797.78,3782.95
long,win,29.09999999999991,16.84999999999991,0.00446305596168921,1.0714776632302538,-0.026116838487964464,0.6845360824742315,0.0,0.34226804123711574,0.026116838487964464,19.920000000000073,1.18219584569734,0.3869415807560225,0.026116838487964464,3787.68,3758.58,3789.76,3757.82,3778.5,3758.58
long,loss,61.63999999999987,24.309999999999945,0.006433735960111352,1.0418559377027894,-0.07754704737183987,0.7253406878650248,0.15152498377676363,0.4384328358208979,0.07754704737183987,35.370000000000346,1.4549568078980017,0.3165152498377645,0.2290720311486035,3806.5,3744.86,3809.08,3740.08,3789.57,3754.2
long,win,34.059999999999945,22.5300000000002,0.006011639045502264,1.1620669406928945,-0.060187903699359516,0.7049324721080388,0.6876100998238435,0.6962712859659479,0.060187903699359516,0.5899999999996908,0.02618730581445564,0.4571344685848558,0.747798003523203,3780.9,3746.84,3786.42,3744.79,3770.85,3770.26
short,loss,27.98999999999978,20.230000000000018,0.005302210258977462,1.316541622007867,0.651661307609858,0.9289031797070455,0.8281529117541986,0.8785280457306138,0.31654162200786695,2.8200000000001637,0.13939693524469407,0.3876384423008215,0.1764916041443406,3840.43,3812.44,3849.29,3830.68,3838.44,3835.62
short,loss,24.389999999999873,17.920000000000073,0.004688411617423538,1.0221402214022126,0.4838048380483718,0.9774497744977374,0.8626486264862678,0.920049200492012,0.022140221402212647,2.799999999999727,0.15624999999998415,0.044690446904475246,0.37884378843789607,3843.46,3819.07,3844.0,3830.87,3842.91,3840.11
short,win,32.70000000000027,26.659999999999854,0.0069279683589861816,1.0464831804281336,0.5629969418960292,0.9220183486238483,0.6061162079510702,0.7640672782874592,0.04648318042813361,10.329999999999927,0.3874718679669911,0.12446483180428532,0.04311926605504106,3877.38,3844.68,3878.9,3863.09,3874.83,3864.5
long,win,21.5,18.259999999999764,0.004717663593898496,0.4153488372092947,-0.07627906976745709,0.36046511627906974,0.15023255813953573,0.25534883720931334,0.07627906976745709,4.519999999999982,0.2475355969331895,0.05488372093022494,0.2265116279069928,3870.57,3849.07,3858.0,3847.43,3856.82,3852.3
long,win,28.389999999999873,22.11999999999989,0.0055139406478630715,0.25008805917576404,-0.08101444170483241,0.07819654808030327,0.026417752729834567,0.05230715040507693,0.08101444170483241,1.4699999999998,0.06645569620252292,0.17189151109546078,0.10743219443466698,4017.17,3988.78,3995.88,3986.48,3991.0,3989.53
long,win,39.25,30.320000000000164,0.007663241965854131,0.5355414012738848,-0.3199999999999986,0.2973248407643331,0.1250955414012702,0.21121019108280162,0.3199999999999986,6.760000000000218,0.2229551451187395,0.2382165605095518,0.4450955414012688,3960.54,3921.29,3942.31,3908.73,3932.96,3926.2
short,win,63.320000000000164,47.590000000000146,0.011959359788506084,1.1386607706885616,0.7847441566645598,0.9305116866708768,0.8108022741629819,0.8706569804169294,0.13866077068856164,7.579999999999927,0.15927715906702888,0.2081490840176848,0.02605811749842209,4038.88,3975.56,4047.66,4025.25,4034.48,4026.9
long,win,31.15000000000009,27.48999999999978,0.00693444190229217,0.6805778491171818,-0.2613162118780048,0.5226324237560241,0.1174959871589181,0.3200642054574711,0.2613162118780048,12.61999999999989,0.45907602764641653,0.15794542536115758,0.37881219903692287,3964.27,3933.12,3954.32,3924.98,3949.4,3936.78
short,win,26.88000000000011,21.8100000000004,0.00555071999022717,1.1912202380952326,0.7276785714285834,0.9174107142857221,0.8396577380952408,0.8785342261904814,0.1912202380952326,2.0900000000001455,0.09582760201742811,0.2738095238095105,0.11197916666665741,3955.33,3928.45,3960.47,3948.01,3953.11,3951.02
short,win,23.059999999999945,17.5,0.004529184772621984,1.215524718126618,0.7523850823937532,0.8660017346053707,0.8100607111881996,0.8380312228967851,0.21552471812661803,1.2899999999999636,0.07371428571428364,0.3495229835212474,0.057675628794446245,3885.71,3862.65,3890.68,3880.0,3882.62,3881.33
long,win,27.120000000000346,21.590000000000146,0.005565035390428899,0.8130530973451291,-0.05420353982300078,0.5722713864306705,0.20390855457227616,0.3880899705014733,0.05420353982300078,9.989999999999782,0.46271421954607295,0.24078171091445857,0.25811209439527694,3879.59,3852.47,3874.52,3851.0,3867.99,3858.0
long,win,38.940000000000055,34.36999999999989,0.00877844950667512,0.41987673343605253,-0.390857729840775,0.11402157164869153,0.09322033898305351,0.10362095531587837,0.390857729840775,0.8099999999999454,0.023567064300260343,0.305855161787361,0.48407806882382853,3916.21,3877.27,3893.62,3862.05,3881.71,3880.9
short,loss,62.80000000000018,60.85999999999967,0.015742247214843047,1.4487261146496777,0.7834394904458619,0.9871019108280263,0.783598726114648,0.8853503184713408,0.4487261146496776,12.7800000000002,0.20999014130792423,0.46162420382165126,0.00015923566878604304,3927.71,3864.91,3955.89,3914.11,3926.9,3914.12
long,loss,23.570000000000164,19.610000000000127,0.00487654459141224,0.41875265167585163,-0.11667373780229023,0.30207891387356134,0.12473483241408716,0.21340687314381462,0.11667373780229023,4.179999999999836,0.21315655277918455,0.11667373780229023,0.24140857021637738,4022.32,3998.75,4008.62,3996.0,4005.87,4001.69
short,win,22.0,18.550000000000182,0.0047195613733796845,1.2531818181818257,0.6690909090909,0.9772727272727273,0.8236363636363587,0.900454545454543,0.2531818181818256,3.380000000000109,0.18221024258760518,0.2759090909090984,0.15454545454545868,3949.5,3927.5,3955.07,3942.22,3949.0,3945.62
long,loss,34.210000000000036,23.210000000000036,0.005897853547224765,0.3890675241157536,-0.521192633732824,0.07863197895352388,0.05290850628471042,0.06577024261911715,0.521192633732824,0.8800000000001091,0.03791469194313261,0.31043554516222976,0.5741011400175344,3944.52,3910.31,3923.62,3892.48,3913.0,3912.12
short,win,20.75,18.2199999999998,0.004717762817193112,1.0559036144578242,0.07566265060241753,0.9113253012048123,0.12192771084338314,0.5166265060241086,0.05590361445782431,16.379999999999654,0.8990120746432401,0.14457831325301204,0.046265060240965605,3862.0,3841.25,3863.16,3842.82,3860.16,3843.78
short,win,73.37999999999965,58.13000000000011,0.01531574731783406,1.1434995911692594,0.6037067320795848,0.9980921231943326,0.6358680839465805,0.8169801035704566,0.14349959116925934,26.579999999999927,0.4572509891622205,0.14540746797492674,0.03216135186699562,3853.7,3780.32,3864.23,3824.62,3853.56,3826.98
short,win,47.75,36.429999999999836,0.009574974176744045,1.0291099476439765,0.6820942408376998,0.8986387434555039,0.8858638743455536,0.892251308900524,0.02910994764397639,0.6100000000001273,0.01674444139445869,0.13047120418847252,0.2037696335078538,3846.6,3798.85,3847.99,3831.42,3841.76,3841.15
long,win,31.049999999999727,19.26000000000022,0.005145110275260787,0.8731078904992067,-0.05893719806763102,0.6634460547504055,0.07536231884057042,0.3694041867954879,0.05893719806763102,18.26000000000022,0.9480789200415375,0.20966183574880115,0.13429951690820144,3752.95,3721.9,3749.01,3720.07,3742.5,3724.24
short,loss,28.940000000000055,18.26000000000022,0.004903013769252309,1.2750518313752441,0.6382170006910769,0.8507256392536228,0.775051831375252,0.8128887353144453,0.2750518313752442,2.1900000000000546,0.11993428258488655,0.42432619212162137,0.13683483068417515,3749.01,3720.07,3756.97,3738.54,3744.69,3742.5
short,loss,37.98999999999978,22.460000000000036,0.005952586035540605,1.1579362990260604,0.6080547512503301,0.6156883390365888,0.6080547512503301,0.6118715451434594,0.1579362990260604,0.2899999999999636,0.012911843276935136,0.5422479599894716,0.0,3810.5,3772.51,3816.5,3795.61,3795.9,3795.61
long,win,42.75999999999976,36.2800000000002,0.009420000103858928,0.5750701590271348,-0.07390084190832254,0.38447146866230464,0.09214218896164818,0.2383068288119764,0.07390084190832254,12.5,0.34454244762954606,0.19059869036483013,0.16604303086997071,3853.93,3811.17,3835.76,3808.01,3827.61,3815.11
long,win,54.07999999999993,37.48000000000002,0.00965785228742676,0.7374260355029532,-0.06915680473373227,0.693232248520707,0.12777366863905074,0.41050295857987884,0.06915680473373227,30.579999999999927,0.8159018143009582,0.04419378698224623,0.19693047337278302,3934.86,3880.78,3920.66,3877.04,3918.27,3887.69
short,win,37.07999999999993,23.889999999999873,0.006145100510591198,1.1237864077669946,0.6798813376483303,0.9587378640776767,0.6798813376483303,0.8193096008630034,0.12378640776699446,10.340000000000146,0.4328170782754375,0.16504854368931776,0.0,3923.41,3886.33,3928.0,3911.54,3921.88,3911.54
long,win,25.559999999999945,23.480000000000018,0.005910784412445881,0.09624413145540069,-0.5242566510172191,0.04264475743347782,0.030907668231610536,0.03677621283253528,0.5242566510172191,0.29999999999972715,0.012776831345814605,0.05359937402192287,0.5551643192488296,3973.69,3948.13,3950.59,3934.73,3949.22,3948.92
short,win,24.09999999999991,17.700000000000273,0.004496768424047872,1.429875518672206,0.8107883817427401,0.9676348547717947,0.9261410788381845,0.9468879668049897,0.4298755186722061,1.0,0.05649717514124207,0.4622406639004114,0.11535269709544442,3954.64,3930.54,3965.0,3950.08,3953.86,3952.86
long,loss,37.309999999999945,30.579999999999927,0.007709353831105131,0.36960600375234476,-0.44090056285177814,0.34682390779951955,0.053068882337175584,0.19994639506834755,0.44090056285177814,10.960000000000036,0.3584041857423173,0.022782095952825255,0.4939694451889537,3971.37,3934.06,3947.85,3917.61,3947.0,3936.04
short,loss,46.34999999999991,44.49000000000024,0.011238651462868808,1.1348435814455236,0.5337648327939554,0.960086299892127,0.6427184466019422,0.8014023732470347,0.13484358144552347,14.710000000000036,0.3306360979995495,0.17475728155339643,0.10895361380798688,4005.0,3958.65,4011.25,3983.39,4003.15,3988.44
short,loss,46.11000000000013,41.19999999999982,0.010297425643589058,1.1706788115376245,0.528735632183909,0.9542398612014721,0.8937323790934705,0.9239861201474713,0.17067881153762457,2.7899999999999636,0.06771844660194117,0.21643895033615249,0.3649967469095615,4047.1,4000.99,4054.97,4025.37,4044.99,4042.2
short,loss,28.5,23.389999999999873,0.00577602173107788,1.0680701754385984,0.5719298245614098,0.8210526315789506,0.750175438596495,0.7856140350877308,0.0680701754385984,2.019999999999982,0.08636169303120961,0.24701754385964786,0.17824561403508515,4078.0,4049.5,4079.94,4065.8,4072.9,4070.88
long,win,21.729999999999563,19.019999999999527,0.004571280246877861,0.884951679705474,-0.09710078232860674,0.8752876208007321,0.2793373216750958,0.5773124712379348,0.09710078232860674,12.949999999999818,0.6808622502628885,0.00966405890474186,0.3764381040037025,4182.49,4160.76,4179.99,4158.65,4179.78,4166.83
long,win,45.5,30.230000000000473,0.0072882185452977305,0.9037362637362614,-0.06263736263737063,0.7806593406593503,0.15604395604396404,0.46835164835165716,0.06263736263737063,28.420000000000073,0.9401257029440829,0.12307692307691108,0.21868131868133467,4188.0,4142.5,4183.62,4139.65,4178.02,4149.6
