排名,止盈%,止损%,K1涨跌幅%,总交易数,胜率%,总盈亏USDT,收益率%,盈亏比
3847,75,45,0.25,464,48.71,-2.1188,-0.46,0.91
3848,75,55,0.25,464,48.71,-2.1200,-0.46,0.91
3849,85,60,0.25,464,48.71,-2.1200,-0.46,0.91
3850,35,55,0.6,47,36.17,-2.1203,-4.51,0.55
3851,40,65,0.6,47,36.17,-2.1203,-4.51,0.56
3852,35,95,0.7,32,37.50,-2.1207,-6.63,0.47
3853,90,45,0.4,159,47.17,-2.1229,-1.34,0.81
3854,95,45,0.4,159,47.17,-2.1229,-1.34,0.81
3855,100,45,0.4,159,47.17,-2.1229,-1.34,0.81
3856,90,65,0.4,159,47.17,-2.1241,-1.34,0.81
3857,95,65,0.4,159,47.17,-2.1241,-1.34,0.81
3858,100,65,0.4,159,47.17,-2.1241,-1.34,0.81
3859,90,35,0.4,159,47.17,-2.1244,-1.34,0.81
3860,95,35,0.4,159,47.17,-2.1244,-1.34,0.81
3861,100,35,0.4,159,47.17,-2.1244,-1.34,0.81
3862,85,40,0.4,159,47.17,-2.1279,-1.34,0.81
3863,85,30,0.4,159,47.17,-2.1291,-1.34,0.81
3864,50,95,0.65,41,39.02,-2.1299,-5.19,0.53
3865,55,95,0.65,41,39.02,-2.1299,-5.19,0.53
3866,60,95,0.65,41,39.02,-2.1299,-5.19,0.53
3867,65,95,0.65,41,39.02,-2.1299,-5.19,0.53
3868,70,95,0.65,41,39.02,-2.1299,-5.19,0.53
3869,75,95,0.65,41,39.02,-2.1299,-5.19,0.53
3870,80,95,0.65,41,39.02,-2.1299,-5.19,0.53
3871,85,95,0.65,41,39.02,-2.1299,-5.19,0.53
3872,90,95,0.65,41,39.02,-2.1299,-5.19,0.53
3873,95,95,0.65,41,39.02,-2.1299,-5.19,0.53
3874,100,95,0.65,41,39.02,-2.1299,-5.19,0.53
3875,30,25,0.4,159,47.17,-2.1302,-1.34,0.79
3876,25,90,0.4,159,48.43,-2.1339,-1.34,0.81
3877,35,100,0.65,41,39.02,-2.1346,-5.21,0.53
3878,35,35,0.6,47,36.17,-2.1347,-4.54,0.55
3879,45,60,0.6,47,36.17,-2.1349,-4.54,0.55
3880,45,100,0.7,32,37.50,-2.1353,-6.67,0.47
3881,30,55,0.6,47,36.17,-2.1403,-4.55,0.55
3882,30,95,0.7,32,37.50,-2.1406,-6.69,0.46
3883,75,45,0.4,159,47.17,-2.1420,-1.35,0.80
3884,30,20,0.55,57,36.84,-2.1427,-3.76,0.60
3885,80,70,0.4,159,47.17,-2.1432,-1.35,0.81
3886,85,75,0.4,159,47.17,-2.1432,-1.35,0.81
3887,65,55,0.4,159,47.17,-2.1432,-1.35,0.80
3888,70,60,0.4,159,47.17,-2.1432,-1.35,0.80
3889,75,65,0.4,159,47.17,-2.1432,-1.35,0.80
3890,75,35,0.4,159,47.17,-2.1435,-1.35,0.80
3891,55,30,0.25,464,48.71,-2.1524,-0.46,0.91
3892,40,30,0.6,47,36.17,-2.1538,-4.58,0.56
3893,30,100,0.65,41,39.02,-2.1546,-5.26,0.53
3894,30,35,0.6,47,36.17,-2.1546,-4.58,0.55
3895,45,40,0.6,47,36.17,-2.1554,-4.59,0.55
3896,65,35,0.25,464,48.71,-2.1563,-0.46,0.91
3897,25,75,0.6,47,36.17,-2.1605,-4.60,0.56
3898,50,55,0.6,47,36.17,-2.1656,-4.61,0.54
3899,55,55,0.6,47,36.17,-2.1656,-4.61,0.54
3900,60,55,0.6,47,36.17,-2.1656,-4.61,0.54
3901,65,55,0.6,47,36.17,-2.1656,-4.61,0.54
3902,70,55,0.6,47,36.17,-2.1656,-4.61,0.54
3903,75,55,0.6,47,36.17,-2.1656,-4.61,0.54
3904,80,55,0.6,47,36.17,-2.1656,-4.61,0.54
3905,85,55,0.6,47,36.17,-2.1656,-4.61,0.54
3906,90,55,0.6,47,36.17,-2.1656,-4.61,0.54
3907,95,55,0.6,47,36.17,-2.1656,-4.61,0.54
3908,100,55,0.6,47,36.17,-2.1656,-4.61,0.54
3909,50,95,0.7,32,37.50,-2.1659,-6.77,0.45
3910,55,95,0.7,32,37.50,-2.1659,-6.77,0.45
3911,60,95,0.7,32,37.50,-2.1659,-6.77,0.45
3912,65,95,0.7,32,37.50,-2.1659,-6.77,0.45
3913,70,95,0.7,32,37.50,-2.1659,-6.77,0.45
3914,75,95,0.7,32,37.50,-2.1659,-6.77,0.45
3915,80,95,0.7,32,37.50,-2.1659,-6.77,0.45
3916,85,95,0.7,32,37.50,-2.1659,-6.77,0.45
3917,90,95,0.7,32,37.50,-2.1659,-6.77,0.45
3918,95,95,0.7,32,37.50,-2.1659,-6.77,0.45
3919,100,95,0.7,32,37.50,-2.1659,-6.77,0.45
3920,80,40,0.25,464,48.71,-2.1672,-0.47,0.91
3921,20,35,0.55,57,40.35,-2.1678,-3.80,0.62
3922,25,100,0.25,464,49.35,-2.1681,-0.47,0.91
3923,70,45,0.25,464,48.71,-2.1688,-0.47,0.91
3924,85,50,0.4,159,47.17,-2.1697,-1.36,0.80
3925,70,55,0.25,464,48.71,-2.1700,-0.47,0.91
3926,80,60,0.25,464,48.71,-2.1700,-0.47,0.91
3927,35,60,0.6,47,36.17,-2.1703,-4.62,0.55
3928,40,70,0.6,47,36.17,-2.1703,-4.62,0.56
3929,35,100,0.7,32,37.50,-2.1707,-6.78,0.46
3930,90,70,0.4,159,47.17,-2.1741,-1.37,0.80
3931,95,70,0.4,159,47.17,-2.1741,-1.37,0.80
3932,100,70,0.4,159,47.17,-2.1741,-1.37,0.80
3933,50,25,0.2,718,48.47,-2.1743,-0.30,0.93
3934,25,75,0.25,464,49.35,-2.1749,-0.47,0.91
3935,80,40,0.4,159,47.17,-2.1779,-1.37,0.80
3936,80,30,0.4,159,47.17,-2.1791,-1.37,0.80
3937,50,100,0.65,41,39.02,-2.1799,-5.32,0.52
3938,55,100,0.65,41,39.02,-2.1799,-5.32,0.52
3939,60,100,0.65,41,39.02,-2.1799,-5.32,0.52
3940,65,100,0.65,41,39.02,-2.1799,-5.32,0.52
3941,70,100,0.65,41,39.02,-2.1799,-5.32,0.52
3942,75,100,0.65,41,39.02,-2.1799,-5.32,0.52
3943,80,100,0.65,41,39.02,-2.1799,-5.32,0.52
3944,85,100,0.65,41,39.02,-2.1799,-5.32,0.52
3945,90,100,0.65,41,39.02,-2.1799,-5.32,0.52
3946,95,100,0.65,41,39.02,-2.1799,-5.32,0.52
3947,100,100,0.65,41,39.02,-2.1799,-5.32,0.52
3948,50,35,0.6,47,36.17,-2.1800,-4.64,0.54
3949,55,35,0.6,47,36.17,-2.1800,-4.64,0.54
3950,60,35,0.6,47,36.17,-2.1800,-4.64,0.54
3951,65,35,0.6,47,36.17,-2.1800,-4.64,0.54
3952,70,35,0.6,47,36.17,-2.1800,-4.64,0.54
3953,75,35,0.6,47,36.17,-2.1800,-4.64,0.54
3954,80,35,0.6,47,36.17,-2.1800,-4.64,0.54
3955,85,35,0.6,47,36.17,-2.1800,-4.64,0.54
3956,90,35,0.6,47,36.17,-2.1800,-4.64,0.54
3957,95,35,0.6,47,36.17,-2.1800,-4.64,0.54
3958,100,35,0.6,47,36.17,-2.1800,-4.64,0.54
3959,25,95,0.4,159,48.43,-2.1839,-1.37,0.80
3960,45,65,0.6,47,36.17,-2.1849,-4.65,0.55
3961,30,60,0.6,47,36.17,-2.1903,-4.66,0.54
3962,30,100,0.7,32,37.50,-2.1906,-6.85,0.45
3963,35,40,0.6,47,36.17,-2.1908,-4.66,0.54
3964,70,45,0.4,159,47.17,-2.1920,-1.38,0.80
3965,80,75,0.4,159,47.17,-2.1932,-1.38,0.80
3966,60,55,0.4,159,47.17,-2.1932,-1.38,0.80
3967,65,60,0.4,159,47.17,-2.1932,-1.38,0.80
3968,70,65,0.4,159,47.17,-2.1932,-1.38,0.80
3969,75,70,0.4,159,47.17,-2.1932,-1.38,0.80
3970,85,80,0.4,159,47.17,-2.1932,-1.38,0.80
3971,70,35,0.4,159,47.17,-2.1935,-1.38,0.80
3972,85,50,0.25,464,48.71,-2.1964,-0.47,0.91
3973,90,40,0.25,464,48.71,-2.1981,-0.47,0.91
3974,95,40,0.25,464,48.71,-2.1981,-0.47,0.91
3975,100,40,0.25,464,48.71,-2.1981,-0.47,0.91
3976,70,25,0.1,1737,49.63,-2.1982,-0.13,0.97
3977,90,60,0.25,464,48.71,-2.2009,-0.47,0.91
3978,95,60,0.25,464,48.71,-2.2009,-0.47,0.91
3979,100,60,0.25,464,48.71,-2.2009,-0.47,0.91
3980,100,30,0.2,718,48.47,-2.2040,-0.31,0.94
3981,60,35,0.25,464,48.71,-2.2063,-0.48,0.91
3982,90,40,0.4,159,47.17,-2.2088,-1.39,0.80
3983,95,40,0.4,159,47.17,-2.2088,-1.39,0.80
3984,100,40,0.4,159,47.17,-2.2088,-1.39,0.80
3985,90,30,0.4,159,47.17,-2.2100,-1.39,0.80
3986,95,30,0.4,159,47.17,-2.2100,-1.39,0.80
3987,100,30,0.4,159,47.17,-2.2100,-1.39,0.80
3988,25,80,0.6,47,36.17,-2.2105,-4.70,0.56
3989,30,40,0.6,47,36.17,-2.2107,-4.70,0.54
3990,50,60,0.6,47,36.17,-2.2156,-4.71,0.54
3991,55,60,0.6,47,36.17,-2.2156,-4.71,0.54
3992,60,60,0.6,47,36.17,-2.2156,-4.71,0.54
3993,65,60,0.6,47,36.17,-2.2156,-4.71,0.54
3994,70,60,0.6,47,36.17,-2.2156,-4.71,0.54
3995,75,60,0.6,47,36.17,-2.2156,-4.71,0.54
3996,80,60,0.6,47,36.17,-2.2156,-4.71,0.54
3997,85,60,0.6,47,36.17,-2.2156,-4.71,0.54
3998,90,60,0.6,47,36.17,-2.2156,-4.71,0.54
3999,95,60,0.6,47,36.17,-2.2156,-4.71,0.54
4000,100,60,0.6,47,36.17,-2.2156,-4.71,0.54
4001,55,25,0.1,1737,49.63,-2.2157,-0.13,0.97
4002,50,100,0.7,32,37.50,-2.2159,-6.92,0.45
4003,55,100,0.7,32,37.50,-2.2159,-6.92,0.45
4004,60,100,0.7,32,37.50,-2.2159,-6.92,0.45
4005,65,100,0.7,32,37.50,-2.2159,-6.92,0.45
4006,70,100,0.7,32,37.50,-2.2159,-6.92,0.45
4007,75,100,0.7,32,37.50,-2.2159,-6.92,0.45
4008,80,100,0.7,32,37.50,-2.2159,-6.92,0.45
4009,85,100,0.7,32,37.50,-2.2159,-6.92,0.45
4010,90,100,0.7,32,37.50,-2.2159,-6.92,0.45
4011,95,100,0.7,32,37.50,-2.2159,-6.92,0.45
4012,100,100,0.7,32,37.50,-2.2159,-6.92,0.45
4013,75,40,0.25,464,48.71,-2.2172,-0.48,0.91
4014,45,30,0.6,47,36.17,-2.2184,-4.72,0.54
4015,65,45,0.25,464,48.71,-2.2188,-0.48,0.91
4016,80,50,0.4,159,47.17,-2.2197,-1.40,0.80
4017,65,55,0.25,464,48.71,-2.2200,-0.48,0.90
4018,85,65,0.25,464,48.71,-2.2200,-0.48,0.91
4019,75,60,0.25,464,48.71,-2.2200,-0.48,0.91
4020,35,65,0.6,47,36.17,-2.2203,-4.72,0.54
4021,40,75,0.6,47,36.17,-2.2203,-4.72,0.55
4022,90,75,0.4,159,47.17,-2.2241,-1.40,0.80
4023,95,75,0.4,159,47.17,-2.2241,-1.40,0.80
4024,100,75,0.4,159,47.17,-2.2241,-1.40,0.80
4025,75,40,0.4,159,47.17,-2.2279,-1.40,0.80
4026,50,30,0.25,464,48.71,-2.2285,-0.48,0.90
4027,75,30,0.4,159,47.17,-2.2291,-1.40,0.80
4028,25,100,0.4,159,48.43,-2.2339,-1.40,0.80
4029,45,70,0.6,47,36.17,-2.2349,-4.76,0.54
4030,50,40,0.6,47,36.17,-2.2360,-4.76,0.53
4031,55,40,0.6,47,36.17,-2.2360,-4.76,0.53
4032,60,40,0.6,47,36.17,-2.2360,-4.76,0.53
4033,65,40,0.6,47,36.17,-2.2360,-4.76,0.53
4034,70,40,0.6,47,36.17,-2.2360,-4.76,0.53
4035,75,40,0.6,47,36.17,-2.2360,-4.76,0.53
4036,80,40,0.6,47,36.17,-2.2360,-4.76,0.53
4037,85,40,0.6,47,36.17,-2.2360,-4.76,0.53
4038,90,40,0.6,47,36.17,-2.2360,-4.76,0.53
4039,95,40,0.6,47,36.17,-2.2360,-4.76,0.53
4040,100,40,0.6,47,36.17,-2.2360,-4.76,0.53
4041,30,65,0.6,47,36.17,-2.2403,-4.77,0.54
4042,65,45,0.4,159,47.17,-2.2420,-1.41,0.80
4043,55,55,0.4,159,47.17,-2.2432,-1.41,0.79
4044,60,60,0.4,159,47.17,-2.2432,-1.41,0.79
4045,65,65,0.4,159,47.17,-2.2432,-1.41,0.80
4046,70,70,0.4,159,47.17,-2.2432,-1.41,0.80
4047,75,75,0.4,159,47.17,-2.2432,-1.41,0.80
4048,80,80,0.4,159,47.17,-2.2432,-1.41,0.80
4049,85,85,0.4,159,47.17,-2.2432,-1.41,0.80
4050,65,35,0.4,159,47.17,-2.2435,-1.41,0.80
4051,80,50,0.25,464,48.71,-2.2464,-0.48,0.90
4052,90,50,0.4,159,47.17,-2.2506,-1.42,0.80
4053,95,50,0.4,159,47.17,-2.2506,-1.42,0.80
4054,100,50,0.4,159,47.17,-2.2506,-1.42,0.80
4055,45,25,0.1,1737,49.63,-2.2515,-0.13,0.97
4056,35,30,0.6,47,36.17,-2.2538,-4.80,0.54
4057,95,30,0.2,718,48.47,-2.2540,-0.31,0.93
4058,55,35,0.25,464,48.71,-2.2563,-0.49,0.90
4059,45,25,0.2,718,48.47,-2.2564,-0.31,0.93
4060,25,85,0.6,47,36.17,-2.2605,-4.81,0.55
4061,20,25,0.2,718,49.44,-2.2622,-0.32,0.93
4062,50,65,0.6,47,36.17,-2.2656,-4.82,0.53
4063,55,65,0.6,47,36.17,-2.2656,-4.82,0.53
4064,60,65,0.6,47,36.17,-2.2656,-4.82,0.53
4065,65,65,0.6,47,36.17,-2.2656,-4.82,0.53
4066,70,65,0.6,47,36.17,-2.2656,-4.82,0.53
4067,75,65,0.6,47,36.17,-2.2656,-4.82,0.53
4068,80,65,0.6,47,36.17,-2.2656,-4.82,0.53
4069,85,65,0.6,47,36.17,-2.2656,-4.82,0.53
4070,90,65,0.6,47,36.17,-2.2656,-4.82,0.53
4071,95,65,0.6,47,36.17,-2.2656,-4.82,0.53
4072,100,65,0.6,47,36.17,-2.2656,-4.82,0.53
4073,70,40,0.25,464,48.71,-2.2672,-0.49,0.90
4074,60,45,0.25,464,48.71,-2.2688,-0.49,0.90
4075,75,50,0.4,159,47.17,-2.2697,-1.43,0.80
4076,60,55,0.25,464,48.71,-2.2700,-0.49,0.90
4077,80,65,0.25,464,48.71,-2.2700,-0.49,0.90
4078,70,60,0.25,464,48.71,-2.2700,-0.49,0.90
4079,35,70,0.6,47,36.17,-2.2703,-4.83,0.53
4080,40,80,0.6,47,36.17,-2.2703,-4.83,0.54
4081,85,30,0.2,718,48.47,-2.2731,-0.32,0.93
4082,30,30,0.6,47,36.17,-2.2737,-4.84,0.53
4083,90,80,0.4,159,47.17,-2.2741,-1.43,0.80
4084,95,80,0.4,159,47.17,-2.2741,-1.43,0.80
4085,100,80,0.4,159,47.17,-2.2741,-1.43,0.80
4086,25,80,0.25,464,49.35,-2.2749,-0.49,0.90
4087,90,50,0.25,464,48.71,-2.2774,-0.49,0.90
4088,95,50,0.25,464,48.71,-2.2774,-0.49,0.90
4089,100,50,0.25,464,48.71,-2.2774,-0.49,0.90
4090,70,40,0.4,159,47.17,-2.2779,-1.43,0.79
4091,70,30,0.4,159,47.17,-2.2791,-1.43,0.79
4092,45,75,0.6,47,36.17,-2.2849,-4.86,0.54
4093,25,25,0.55,57,36.84,-2.2857,-4.01,0.60
4094,20,25,0.45,112,45.54,-2.2873,-2.04,0.72
4095,50,55,0.4,159,47.17,-2.2880,-1.44,0.79
4096,30,70,0.6,47,36.17,-2.2903,-4.87,0.53
4097,60,45,0.4,159,47.17,-2.2920,-1.44,0.79
4098,55,60,0.4,159,47.17,-2.2932,-1.44,0.79
4099,60,65,0.4,159,47.17,-2.2932,-1.44,0.79
4100,65,70,0.4,159,47.17,-2.2932,-1.44,0.79
4101,70,75,0.4,159,47.17,-2.2932,-1.44,0.79
4102,80,85,0.4,159,47.17,-2.2932,-1.44,0.79
4103,85,90,0.4,159,47.17,-2.2932,-1.44,0.80
4104,75,80,0.4,159,47.17,-2.2932,-1.44,0.79
4105,60,35,0.4,159,47.17,-2.2935,-1.44,0.79
4106,75,50,0.25,464,48.71,-2.2964,-0.49,0.90
4107,25,30,0.1,1737,49.86,-2.2977,-0.13,0.97
4108,65,25,0.1,1737,49.63,-2.2982,-0.13,0.96
4109,50,30,0.6,47,36.17,-2.2990,-4.89,0.53
4110,55,30,0.6,47,36.17,-2.2990,-4.89,0.53
4111,60,30,0.6,47,36.17,-2.2990,-4.89,0.53
4112,65,30,0.6,47,36.17,-2.2990,-4.89,0.53
4113,70,30,0.6,47,36.17,-2.2990,-4.89,0.53
4114,75,30,0.6,47,36.17,-2.2990,-4.89,0.53
4115,80,30,0.6,47,36.17,-2.2990,-4.89,0.53
4116,85,30,0.6,47,36.17,-2.2990,-4.89,0.53
4117,90,30,0.6,47,36.17,-2.2990,-4.89,0.53
4118,95,30,0.6,47,36.17,-2.2990,-4.89,0.53
4119,100,30,0.6,47,36.17,-2.2990,-4.89,0.53
4120,90,65,0.25,464,48.71,-2.3009,-0.50,0.90
4121,95,65,0.25,464,48.71,-2.3009,-0.50,0.90
4122,100,65,0.25,464,48.71,-2.3009,-0.50,0.90
4123,90,30,0.2,718,48.47,-2.3040,-0.32,0.93
4124,45,30,0.25,464,48.71,-2.3048,-0.50,0.90
4125,25,90,0.6,47,36.17,-2.3105,-4.92,0.55
4126,85,90,0.25,464,48.71,-2.3132,-0.50,0.90
4127,20,30,0.55,57,40.35,-2.3141,-4.06,0.61
4128,45,55,0.4,159,47.17,-2.3144,-1.46,0.79
4129,50,70,0.6,47,36.17,-2.3156,-4.93,0.53
4130,55,70,0.6,47,36.17,-2.3156,-4.93,0.53
4131,60,70,0.6,47,36.17,-2.3156,-4.93,0.53
4132,65,70,0.6,47,36.17,-2.3156,-4.93,0.53
4133,70,70,0.6,47,36.17,-2.3156,-4.93,0.53
4134,75,70,0.6,47,36.17,-2.3156,-4.93,0.53
4135,80,70,0.6,47,36.17,-2.3156,-4.93,0.53
4136,85,70,0.6,47,36.17,-2.3156,-4.93,0.53
4137,90,70,0.6,47,36.17,-2.3156,-4.93,0.53
4138,95,70,0.6,47,36.17,-2.3156,-4.93,0.53
4139,100,70,0.6,47,36.17,-2.3156,-4.93,0.53
4140,30,20,0.15,1121,48.53,-2.3157,-0.21,0.95
4141,65,40,0.25,464,48.71,-2.3172,-0.50,0.90
4142,55,45,0.25,464,48.71,-2.3188,-0.50,0.90
4143,70,50,0.4,159,47.17,-2.3197,-1.46,0.79
4144,55,55,0.25,464,48.71,-2.3200,-0.50,0.90
4145,65,60,0.25,464,48.71,-2.3200,-0.50,0.90
4146,75,65,0.25,464,48.71,-2.3200,-0.50,0.90
4147,85,70,0.25,464,48.71,-2.3200,-0.50,0.90
4148,35,75,0.6,47,36.17,-2.3203,-4.94,0.53
4149,40,85,0.6,47,36.17,-2.3203,-4.94,0.54
4150,100,25,0.15,1121,48.71,-2.3217,-0.21,0.95
4151,90,85,0.4,159,47.17,-2.3241,-1.46,0.79
4152,95,85,0.4,159,47.17,-2.3241,-1.46,0.79
4153,100,85,0.4,159,47.17,-2.3241,-1.46,0.79
4154,65,40,0.4,159,47.17,-2.3279,-1.46,0.79
4155,65,30,0.4,159,47.17,-2.3291,-1.46,0.79
4156,50,35,0.25,464,48.71,-2.3324,-0.50,0.90
4157,45,80,0.6,47,36.17,-2.3349,-4.97,0.53
4158,50,60,0.4,159,47.17,-2.3380,-1.47,0.79
4159,30,75,0.6,47,36.17,-2.3403,-4.98,0.53
4160,55,45,0.4,159,47.17,-2.3420,-1.47,0.79
4161,55,65,0.4,159,47.17,-2.3432,-1.47,0.79
4162,60,70,0.4,159,47.17,-2.3432,-1.47,0.79
4163,65,75,0.4,159,47.17,-2.3432,-1.47,0.79
4164,80,90,0.4,159,47.17,-2.3432,-1.47,0.79
4165,85,95,0.4,159,47.17,-2.3432,-1.47,0.79
4166,70,80,0.4,159,47.17,-2.3432,-1.47,0.79
4167,75,85,0.4,159,47.17,-2.3432,-1.47,0.79
4168,55,35,0.4,159,47.17,-2.3435,-1.47,0.79
4169,40,25,0.55,57,36.84,-2.3447,-4.11,0.59
4170,100,55,0.2,718,48.47,-2.3459,-0.33,0.93
4171,70,50,0.25,464,48.71,-2.3464,-0.51,0.90
4172,45,25,0.55,57,36.84,-2.3593,-4.14,0.59
4173,25,95,0.6,47,36.17,-2.3605,-5.02,0.54
4174,80,90,0.25,464,48.71,-2.3632,-0.51,0.90
4175,85,95,0.25,464,48.71,-2.3632,-0.51,0.90
4176,45,60,0.4,159,47.17,-2.3644,-1.49,0.78
4177,40,30,0.25,464,48.71,-2.3654,-0.51,0.90
4178,50,75,0.6,47,36.17,-2.3656,-5.03,0.52
4179,55,75,0.6,47,36.17,-2.3656,-5.03,0.52
4180,60,75,0.6,47,36.17,-2.3656,-5.03,0.52
4181,65,75,0.6,47,36.17,-2.3656,-5.03,0.52
4182,70,75,0.6,47,36.17,-2.3656,-5.03,0.52
4183,75,75,0.6,47,36.17,-2.3656,-5.03,0.52
4184,80,75,0.6,47,36.17,-2.3656,-5.03,0.52
4185,85,75,0.6,47,36.17,-2.3656,-5.03,0.52
4186,90,75,0.6,47,36.17,-2.3656,-5.03,0.52
4187,95,75,0.6,47,36.17,-2.3656,-5.03,0.52
4188,100,75,0.6,47,36.17,-2.3656,-5.03,0.52
4189,60,40,0.25,464,48.71,-2.3672,-0.51,0.90
4190,65,50,0.4,159,47.17,-2.3697,-1.49,0.79
4191,60,60,0.25,464,48.71,-2.3700,-0.51,0.90
4192,70,65,0.25,464,48.71,-2.3700,-0.51,0.90
4193,80,70,0.25,464,48.71,-2.3700,-0.51,0.90
4194,35,80,0.6,47,36.17,-2.3703,-5.04,0.52
4195,40,90,0.6,47,36.17,-2.3703,-5.04,0.53
4196,95,25,0.15,1121,48.71,-2.3717,-0.21,0.95
4197,80,30,0.2,718,48.47,-2.3731,-0.33,0.93
4198,90,90,0.4,159,47.17,-2.3741,-1.49,0.79
4199,95,90,0.4,159,47.17,-2.3741,-1.49,0.79
4200,100,90,0.4,159,47.17,-2.3741,-1.49,0.79
4201,25,85,0.25,464,49.35,-2.3749,-0.51,0.90
4202,60,40,0.4,159,47.17,-2.3779,-1.50,0.78
4203,60,30,0.4,159,47.17,-2.3791,-1.50,0.78
4204,25,20,0.5,82,39.02,-2.3836,-2.91,0.65
4205,35,20,0.15,1121,48.53,-2.3839,-0.21,0.95
4206,45,85,0.6,47,36.17,-2.3849,-5.07,0.53
4207,50,45,0.4,159,47.17,-2.3868,-1.50,0.78
4208,50,65,0.4,159,47.17,-2.3880,-1.50,0.78
4209,50,35,0.4,159,47.17,-2.3883,-1.50,0.78
4210,30,80,0.6,47,36.17,-2.3903,-5.09,0.52
4211,85,25,0.15,1121,48.71,-2.3908,-0.21,0.95
4212,50,25,0.1,1737,49.63,-2.3918,-0.14,0.96
4213,55,70,0.4,159,47.17,-2.3932,-1.51,0.78
4214,60,75,0.4,159,47.17,-2.3932,-1.51,0.78
4215,80,95,0.4,159,47.17,-2.3932,-1.51,0.79
4216,85,100,0.4,159,47.17,-2.3932,-1.51,0.79
4217,65,80,0.4,159,47.17,-2.3932,-1.51,0.78
4218,70,85,0.4,159,47.17,-2.3932,-1.51,0.79
4219,75,90,0.4,159,47.17,-2.3932,-1.51,0.79
4220,90,90,0.25,464,48.71,-2.3941,-0.52,0.90
4221,95,90,0.25,464,48.71,-2.3941,-0.52,0.90
4222,100,90,0.25,464,48.71,-2.3941,-0.52,0.90
4223,50,45,0.25,464,48.71,-2.3949,-0.52,0.90
4224,95,55,0.2,718,48.47,-2.3959,-0.33,0.93
4225,50,55,0.25,464,48.71,-2.3961,-0.52,0.90
4226,65,50,0.25,464,48.71,-2.3964,-0.52,0.90
4227,60,25,0.1,1737,49.63,-2.3982,-0.14,0.96
4228,40,55,0.4,159,47.17,-2.3998,-1.51,0.78
4229,90,70,0.25,464,48.71,-2.4009,-0.52,0.90
4230,95,70,0.25,464,48.71,-2.4009,-0.52,0.90
4231,100,70,0.25,464,48.71,-2.4009,-0.52,0.90
4232,30,15,0.15,1121,47.64,-2.4011,-0.21,0.95
4233,20,55,0.45,112,45.54,-2.4069,-2.15,0.71
4234,20,60,0.45,112,45.54,-2.4069,-2.15,0.71
4235,20,65,0.45,112,45.54,-2.4069,-2.15,0.71
4236,20,70,0.45,112,45.54,-2.4069,-2.15,0.71
4237,20,75,0.45,112,45.54,-2.4069,-2.15,0.71
4238,20,80,0.45,112,45.54,-2.4069,-2.15,0.71
4239,20,85,0.45,112,45.54,-2.4069,-2.15,0.71
4240,20,90,0.45,112,45.54,-2.4069,-2.15,0.71
4241,20,95,0.45,112,45.54,-2.4069,-2.15,0.71
4242,20,100,0.45,112,45.54,-2.4069,-2.15,0.71
4243,45,35,0.25,464,48.71,-2.4087,-0.52,0.90
4244,25,100,0.6,47,36.17,-2.4105,-5.13,0.53
4245,45,45,0.4,159,47.17,-2.4132,-1.52,0.78
4246,85,100,0.25,464,48.71,-2.4132,-0.52,0.90
4247,75,90,0.25,464,48.71,-2.4132,-0.52,0.90
4248,80,95,0.25,464,48.71,-2.4132,-0.52,0.90
4249,45,65,0.4,159,47.17,-2.4144,-1.52,0.78
4250,45,35,0.4,159,47.17,-2.4146,-1.52,0.78
4251,85,55,0.2,718,48.47,-2.4149,-0.34,0.93
4252,50,80,0.6,47,36.17,-2.4156,-5.14,0.52
4253,55,80,0.6,47,36.17,-2.4156,-5.14,0.52
4254,60,80,0.6,47,36.17,-2.4156,-5.14,0.52
4255,65,80,0.6,47,36.17,-2.4156,-5.14,0.52
4256,70,80,0.6,47,36.17,-2.4156,-5.14,0.52
4257,75,80,0.6,47,36.17,-2.4156,-5.14,0.52
4258,80,80,0.6,47,36.17,-2.4156,-5.14,0.52
4259,85,80,0.6,47,36.17,-2.4156,-5.14,0.52
4260,90,80,0.6,47,36.17,-2.4156,-5.14,0.52
4261,95,80,0.6,47,36.17,-2.4156,-5.14,0.52
4262,100,80,0.6,47,36.17,-2.4156,-5.14,0.52
4263,55,40,0.25,464,48.71,-2.4172,-0.52,0.90
4264,60,50,0.4,159,47.17,-2.4197,-1.52,0.78
4265,55,60,0.25,464,48.71,-2.4200,-0.52,0.90
4266,65,65,0.25,464,48.71,-2.4200,-0.52,0.90
4267,85,75,0.25,464,48.71,-2.4200,-0.52,0.90
4268,75,70,0.25,464,48.71,-2.4200,-0.52,0.90
4269,35,85,0.6,47,36.17,-2.4203,-5.15,0.52
4270,40,95,0.6,47,36.17,-2.4203,-5.15,0.53
4271,90,25,0.15,1121,48.71,-2.4217,-0.22,0.95
4272,90,95,0.4,159,47.17,-2.4241,-1.52,0.78
4273,95,95,0.4,159,47.17,-2.4241,-1.52,0.78
4274,100,95,0.4,159,47.17,-2.4241,-1.52,0.78
4275,55,40,0.4,159,47.17,-2.4279,-1.53,0.78
4276,55,30,0.4,159,47.17,-2.4291,-1.53,0.78
4277,25,30,0.2,718,49.03,-2.4326,-0.34,0.93
4278,50,25,0.55,57,36.84,-2.4330,-4.27,0.58
4279,55,25,0.55,57,36.84,-2.4330,-4.27,0.58
4280,60,25,0.55,57,36.84,-2.4330,-4.27,0.58
4281,65,25,0.55,57,36.84,-2.4330,-4.27,0.58
