杠杆,止盈%,止损%,K1涨跌幅%,总交易数,盈利次数,亏损次数,胜率%,平均盈利%,平均亏损%,平均持仓K线数,总盈亏USDT,盈亏比,价格止盈%,价格止损%
90,65,100,0.35,1648,1078,570,65.41,65.00,-100.00,4.49,130.7000,1.23,0.7222,1.1111
90,65,100,0.37,1525,997,528,65.38,65.00,-100.00,4.44,120.0500,1.23,0.7222,1.1111
90,65,100,0.39,1404,924,480,65.81,65.00,-100.00,4.40,120.6000,1.25,0.7222,1.1111
90,65,100,0.41,1315,864,451,65.70,65.00,-100.00,4.36,110.6000,1.25,0.7222,1.1111
90,65,100,0.43,1220,800,420,65.57,65.00,-100.00,4.32,100.0000,1.24,0.7222,1.1111
90,65,100,0.45,1138,739,399,64.94,65.00,-100.00,4.30,81.3500,1.20,0.7222,1.1111
90,65,100,0.47,1053,690,363,65.53,65.00,-100.00,4.25,85.5000,1.24,0.7222,1.1111
90,65,100,0.49,977,650,327,66.53,65.00,-100.00,4.22,95.5000,1.29,0.7222,1.1111
90,70,100,0.21,2656,1711,945,64.42,70.00,-100.00,4.92,252.7000,1.27,0.7778,1.1111
90,70,100,0.23,2495,1615,880,64.73,70.00,-100.00,4.89,250.5000,1.28,0.7778,1.1111
90,70,100,0.25,2314,1489,825,64.35,70.00,-100.00,4.85,217.3000,1.26,0.7778,1.1111
90,70,100,0.27,2162,1386,776,64.11,70.00,-100.00,4.79,194.2000,1.25,0.7778,1.1111
90,70,100,0.29,2009,1287,722,64.06,70.00,-100.00,4.73,178.9000,1.25,0.7778,1.1111
90,70,100,0.31,1836,1176,660,64.05,70.00,-100.00,4.68,163.2000,1.25,0.7778,1.1111
90,70,100,0.33,1724,1099,625,63.75,70.00,-100.00,4.65,144.3000,1.23,0.7778,1.1111
90,70,100,0.35,1597,1015,582,63.56,70.00,-100.00,4.62,128.5000,1.22,0.7778,1.1111
90,70,100,0.37,1478,938,540,63.46,70.00,-100.00,4.58,116.6000,1.22,0.7778,1.1111
90,70,100,0.39,1363,871,492,63.90,70.00,-100.00,4.54,117.7000,1.24,0.7778,1.1111
90,70,100,0.41,1276,813,463,63.71,70.00,-100.00,4.50,106.1000,1.23,0.7778,1.1111
90,70,100,0.43,1189,757,432,63.67,70.00,-100.00,4.47,97.9000,1.23,0.7778,1.1111
90,70,100,0.45,1107,698,409,63.05,70.00,-100.00,4.44,79.6000,1.19,0.7778,1.1111
90,70,100,0.47,1023,650,373,63.54,70.00,-100.00,4.39,82.0000,1.22,0.7778,1.1111
90,70,100,0.49,950,613,337,64.53,70.00,-100.00,4.36,92.1000,1.27,0.7778,1.1111
90,75,100,0.21,2557,1597,960,62.46,75.00,-100.00,5.02,237.7500,1.25,0.8333,1.1111
90,75,100,0.23,2401,1506,895,62.72,75.00,-100.00,4.99,234.5000,1.26,0.8333,1.1111
90,75,100,0.25,2227,1387,840,62.28,75.00,-100.00,4.94,200.2500,1.24,0.8333,1.1111
90,75,100,0.27,2085,1294,791,62.06,75.00,-100.00,4.88,179.5000,1.23,0.8333,1.1111
90,75,100,0.29,1944,1209,735,62.19,75.00,-100.00,4.83,171.7500,1.23,0.8333,1.1111
90,75,100,0.31,1778,1105,673,62.15,75.00,-100.00,4.80,155.7500,1.23,0.8333,1.1111
90,75,100,0.33,1670,1032,638,61.80,75.00,-100.00,4.76,136.0000,1.21,0.8333,1.1111
90,75,100,0.35,1548,953,595,61.56,75.00,-100.00,4.73,119.7500,1.20,0.8333,1.1111
90,75,100,0.37,1437,885,552,61.59,75.00,-100.00,4.70,111.7500,1.20,0.8333,1.1111
90,75,100,0.39,1328,825,503,62.12,75.00,-100.00,4.67,115.7500,1.23,0.8333,1.1111
90,75,100,0.41,1246,772,474,61.96,75.00,-100.00,4.64,105.0000,1.22,0.8333,1.1111
90,75,100,0.43,1163,721,442,61.99,75.00,-100.00,4.62,98.7500,1.22,0.8333,1.1111
90,75,100,0.45,1084,665,419,61.35,75.00,-100.00,4.59,79.7500,1.19,0.8333,1.1111
90,75,100,0.47,1006,624,382,62.03,75.00,-100.00,4.55,86.0000,1.23,0.8333,1.1111
90,75,100,0.49,933,587,346,62.92,75.00,-100.00,4.53,94.2500,1.27,0.8333,1.1111
90,80,100,0.21,2443,1474,969,60.34,80.00,-100.00,5.10,210.2000,1.22,0.8889,1.1111
90,80,100,0.23,2296,1392,904,60.63,80.00,-100.00,5.06,209.6000,1.23,0.8889,1.1111
90,80,100,0.25,2138,1288,850,60.24,80.00,-100.00,5.03,180.4000,1.21,0.8889,1.1111
90,80,100,0.27,2006,1204,802,60.02,80.00,-100.00,4.97,161.2000,1.20,0.8889,1.1111
90,80,100,0.29,1872,1126,746,60.15,80.00,-100.00,4.92,154.8000,1.21,0.8889,1.1111
90,80,100,0.31,1713,1030,683,60.13,80.00,-100.00,4.88,141.0000,1.21,0.8889,1.1111
90,80,100,0.33,1609,962,647,59.79,80.00,-100.00,4.84,122.6000,1.19,0.8889,1.1111
90,80,100,0.35,1494,891,603,59.64,80.00,-100.00,4.82,109.8000,1.18,0.8889,1.1111
90,80,100,0.37,1389,830,559,59.76,80.00,-100.00,4.77,105.0000,1.19,0.8889,1.1111
90,80,100,0.39,1284,774,510,60.28,80.00,-100.00,4.74,109.2000,1.21,0.8889,1.1111
90,80,100,0.41,1207,726,481,60.15,80.00,-100.00,4.70,99.8000,1.21,0.8889,1.1111
90,80,100,0.43,1129,680,449,60.23,80.00,-100.00,4.69,95.0000,1.21,0.8889,1.1111
90,80,100,0.45,1052,628,424,59.70,80.00,-100.00,4.65,78.4000,1.18,0.8889,1.1111
90,80,100,0.47,976,590,386,60.45,80.00,-100.00,4.61,86.0000,1.22,0.8889,1.1111
90,80,100,0.49,905,555,350,61.33,80.00,-100.00,4.60,94.0000,1.27,0.8889,1.1111
90,85,100,0.21,2372,1397,975,58.90,85.00,-100.00,5.21,212.4500,1.22,0.9444,1.1111
90,85,100,0.23,2229,1319,910,59.17,85.00,-100.00,5.17,211.1500,1.23,0.9444,1.1111
90,85,100,0.25,2077,1222,855,58.83,85.00,-100.00,5.13,183.7000,1.21,0.9444,1.1111
90,85,100,0.27,1949,1143,806,58.65,85.00,-100.00,5.08,165.5500,1.21,0.9444,1.1111
90,85,100,0.29,1817,1067,750,58.72,85.00,-100.00,5.02,156.9500,1.21,0.9444,1.1111
90,85,100,0.31,1665,980,685,58.86,85.00,-100.00,4.98,148.0000,1.22,0.9444,1.1111
90,85,100,0.33,1563,914,649,58.48,85.00,-100.00,4.93,127.9000,1.20,0.9444,1.1111
90,85,100,0.35,1451,846,605,58.30,85.00,-100.00,4.91,114.1000,1.19,0.9444,1.1111
90,85,100,0.37,1351,790,561,58.48,85.00,-100.00,4.87,110.5000,1.20,0.9444,1.1111
90,85,100,0.39,1252,740,512,59.11,85.00,-100.00,4.83,117.0000,1.23,0.9444,1.1111
90,85,100,0.41,1175,693,482,58.98,85.00,-100.00,4.80,107.0500,1.22,0.9444,1.1111
90,85,100,0.43,1099,648,451,58.96,85.00,-100.00,4.80,99.8000,1.22,0.9444,1.1111
90,85,100,0.45,1024,598,426,58.40,85.00,-100.00,4.76,82.3000,1.19,0.9444,1.1111
90,85,100,0.47,948,560,388,59.07,85.00,-100.00,4.72,88.0000,1.23,0.9444,1.1111
90,85,100,0.49,877,525,352,59.86,85.00,-100.00,4.70,94.2500,1.27,0.9444,1.1111
90,90,100,0.21,2291,1312,979,57.27,90.00,-100.00,5.30,201.8000,1.21,1.0000,1.1111
90,90,100,0.23,2150,1236,914,57.49,90.00,-100.00,5.26,198.4000,1.22,1.0000,1.1111
90,90,100,0.25,2002,1143,859,57.09,90.00,-100.00,5.22,169.7000,1.20,1.0000,1.1111
90,90,100,0.27,1883,1073,810,56.98,90.00,-100.00,5.16,155.7000,1.19,1.0000,1.1111
90,90,100,0.29,1761,1007,754,57.18,90.00,-100.00,5.11,152.3000,1.20,1.0000,1.1111
90,90,100,0.31,1613,926,687,57.41,90.00,-100.00,5.06,146.4000,1.21,1.0000,1.1111
90,90,100,0.33,1517,866,651,57.09,90.00,-100.00,5.03,128.4000,1.20,1.0000,1.1111
90,90,100,0.35,1411,804,607,56.98,90.00,-100.00,5.00,116.6000,1.19,1.0000,1.1111
90,90,100,0.37,1313,750,563,57.12,90.00,-100.00,4.96,112.0000,1.20,1.0000,1.1111
90,90,100,0.39,1217,703,514,57.76,90.00,-100.00,4.93,118.7000,1.23,1.0000,1.1111
90,90,100,0.41,1141,657,484,57.58,90.00,-100.00,4.88,107.3000,1.22,1.0000,1.1111
90,90,100,0.43,1069,616,453,57.62,90.00,-100.00,4.88,101.4000,1.22,1.0000,1.1111
90,90,100,0.45,999,571,428,57.16,90.00,-100.00,4.84,85.9000,1.20,1.0000,1.1111
90,90,100,0.47,926,536,390,57.88,90.00,-100.00,4.81,92.4000,1.24,1.0000,1.1111
90,90,100,0.49,857,503,354,58.69,90.00,-100.00,4.80,98.7000,1.28,1.0000,1.1111
90,95,100,0.21,2207,1222,985,55.37,95.00,-100.00,5.35,175.9000,1.18,1.0556,1.1111
90,95,100,0.23,2069,1149,920,55.53,95.00,-100.00,5.31,171.5500,1.19,1.0556,1.1111
90,95,100,0.25,1930,1066,864,55.23,95.00,-100.00,5.27,148.7000,1.17,1.0556,1.1111
90,95,100,0.27,1820,1005,815,55.22,95.00,-100.00,5.21,139.7500,1.17,1.0556,1.1111
90,95,100,0.29,1704,945,759,55.46,95.00,-100.00,5.16,138.7500,1.18,1.0556,1.1111
90,95,100,0.31,1560,868,692,55.64,95.00,-100.00,5.10,132.6000,1.19,1.0556,1.1111
90,95,100,0.33,1469,813,656,55.34,95.00,-100.00,5.07,116.3500,1.18,1.0556,1.1111
90,95,100,0.35,1366,755,611,55.27,95.00,-100.00,5.04,106.2500,1.17,1.0556,1.1111
90,95,100,0.37,1276,709,567,55.56,95.00,-100.00,5.01,106.5500,1.19,1.0556,1.1111
90,95,100,0.39,1180,662,518,56.10,95.00,-100.00,4.96,110.9000,1.21,1.0556,1.1111
90,95,100,0.41,1106,618,488,55.88,95.00,-100.00,4.92,99.1000,1.20,1.0556,1.1111
90,95,100,0.43,1035,578,457,55.85,95.00,-100.00,4.92,92.1000,1.20,1.0556,1.1111
90,95,100,0.45,966,534,432,55.28,95.00,-100.00,4.88,75.3000,1.17,1.0556,1.1111
90,95,100,0.47,896,502,394,56.03,95.00,-100.00,4.85,82.9000,1.21,1.0556,1.1111
90,95,100,0.49,830,472,358,56.87,95.00,-100.00,4.83,90.4000,1.25,1.0556,1.1111
90,100,100,0.21,2133,1140,993,53.45,100.00,-100.00,5.43,147.0000,1.15,1.1111,1.1111
90,100,100,0.23,2000,1072,928,53.60,100.00,-100.00,5.39,144.0000,1.16,1.1111,1.1111
90,100,100,0.25,1866,994,872,53.27,100.00,-100.00,5.35,122.0000,1.14,1.1111,1.1111
90,100,100,0.27,1761,938,823,53.27,100.00,-100.00,5.29,115.0000,1.14,1.1111,1.1111
90,100,100,0.29,1650,884,766,53.58,100.00,-100.00,5.24,118.0000,1.15,1.1111,1.1111
90,100,100,0.31,1513,814,699,53.80,100.00,-100.00,5.19,115.0000,1.16,1.1111,1.1111
90,100,100,0.33,1425,763,662,53.54,100.00,-100.00,5.14,101.0000,1.15,1.1111,1.1111
90,100,100,0.35,1328,712,616,53.61,100.00,-100.00,5.12,96.0000,1.16,1.1111,1.1111
90,100,100,0.37,1238,666,572,53.80,100.00,-100.00,5.08,94.0000,1.16,1.1111,1.1111
90,100,100,0.39,1144,622,522,54.37,100.00,-100.00,5.02,100.0000,1.19,1.1111,1.1111
90,100,100,0.41,1073,581,492,54.15,100.00,-100.00,4.99,89.0000,1.18,1.1111,1.1111
90,100,100,0.43,1002,541,461,53.99,100.00,-100.00,4.98,80.0000,1.17,1.1111,1.1111
90,100,100,0.45,936,500,436,53.42,100.00,-100.00,4.95,64.0000,1.15,1.1111,1.1111
90,100,100,0.47,868,470,398,54.15,100.00,-100.00,4.93,72.0000,1.18,1.1111,1.1111
90,100,100,0.49,803,442,361,55.04,100.00,-100.00,4.90,81.0000,1.22,1.1111,1.1111
95,40,100,0.21,3452,2640,812,76.48,40.00,-100.00,3.72,244.0000,1.30,0.4211,1.0526
95,40,100,0.23,3218,2464,754,76.57,40.00,-100.00,3.68,231.6000,1.31,0.4211,1.0526
95,40,100,0.25,2966,2262,704,76.26,40.00,-100.00,3.64,200.8000,1.29,0.4211,1.0526
95,40,100,0.27,2757,2092,665,75.88,40.00,-100.00,3.59,171.8000,1.26,0.4211,1.0526
95,40,100,0.29,2550,1932,618,75.76,40.00,-100.00,3.56,154.8000,1.25,0.4211,1.0526
95,40,100,0.31,2315,1754,561,75.77,40.00,-100.00,3.50,140.6000,1.25,0.4211,1.0526
95,40,100,0.33,2154,1622,532,75.30,40.00,-100.00,3.47,116.8000,1.22,0.4211,1.0526
95,40,100,0.35,1971,1477,494,74.94,40.00,-100.00,3.44,96.8000,1.20,0.4211,1.0526
95,40,100,0.37,1810,1357,453,74.97,40.00,-100.00,3.39,89.8000,1.20,0.4211,1.0526
95,40,100,0.39,1667,1255,412,75.28,40.00,-100.00,3.35,90.0000,1.22,0.4211,1.0526
95,40,100,0.41,1554,1170,384,75.29,40.00,-100.00,3.32,84.0000,1.22,0.4211,1.0526
95,40,100,0.43,1425,1070,355,75.09,40.00,-100.00,3.27,73.0000,1.21,0.4211,1.0526
95,40,100,0.45,1324,989,335,74.70,40.00,-100.00,3.25,60.6000,1.18,0.4211,1.0526
95,40,100,0.47,1221,915,306,74.94,40.00,-100.00,3.20,60.0000,1.20,0.4211,1.0526
95,40,100,0.49,1127,854,273,75.78,40.00,-100.00,3.16,68.6000,1.25,0.4211,1.0526
95,45,100,0.21,3330,2469,861,74.14,45.00,-100.00,3.94,250.0500,1.29,0.4737,1.0526
95,45,100,0.23,3106,2306,800,74.24,45.00,-100.00,3.90,237.7000,1.30,0.4737,1.0526
95,45,100,0.25,2862,2118,744,74.00,45.00,-100.00,3.85,209.1000,1.28,0.4737,1.0526
95,45,100,0.27,2660,1956,704,73.53,45.00,-100.00,3.80,176.2000,1.25,0.4737,1.0526
95,45,100,0.29,2460,1806,654,73.41,45.00,-100.00,3.76,158.7000,1.24,0.4737,1.0526
95,45,100,0.31,2238,1645,593,73.50,45.00,-100.00,3.69,147.2500,1.25,0.4737,1.0526
95,45,100,0.33,2083,1520,563,72.97,45.00,-100.00,3.66,121.0000,1.21,0.4737,1.0526
95,45,100,0.35,1910,1387,523,72.62,45.00,-100.00,3.62,101.1500,1.19,0.4737,1.0526
95,45,100,0.37,1756,1275,481,72.61,45.00,-100.00,3.56,92.7500,1.19,0.4737,1.0526
95,45,100,0.39,1617,1178,439,72.85,45.00,-100.00,3.51,91.1000,1.21,0.4737,1.0526
95,45,100,0.41,1505,1095,410,72.76,45.00,-100.00,3.49,82.7500,1.20,0.4737,1.0526
95,45,100,0.43,1383,1003,380,72.52,45.00,-100.00,3.43,71.3500,1.19,0.4737,1.0526
95,45,100,0.45,1286,927,359,72.08,45.00,-100.00,3.40,58.1500,1.16,0.4737,1.0526
95,45,100,0.47,1186,860,326,72.51,45.00,-100.00,3.34,61.0000,1.19,0.4737,1.0526
95,45,100,0.49,1095,802,293,73.24,45.00,-100.00,3.30,67.9000,1.23,0.4737,1.0526
95,50,100,0.21,3214,2319,895,72.15,50.00,-100.00,4.13,264.5000,1.30,0.5263,1.0526
95,50,100,0.23,3005,2173,832,72.31,50.00,-100.00,4.10,254.5000,1.31,0.5263,1.0526
95,50,100,0.25,2771,1995,776,72.00,50.00,-100.00,4.05,221.5000,1.29,0.5263,1.0526
95,50,100,0.27,2574,1839,735,71.45,50.00,-100.00,3.99,184.5000,1.25,0.5263,1.0526
95,50,100,0.29,2385,1701,684,71.32,50.00,-100.00,3.96,166.5000,1.24,0.5263,1.0526
95,50,100,0.31,2172,1550,622,71.36,50.00,-100.00,3.90,153.0000,1.25,0.5263,1.0526
95,50,100,0.33,2025,1437,588,70.96,50.00,-100.00,3.87,130.5000,1.22,0.5263,1.0526
95,50,100,0.35,1857,1310,547,70.54,50.00,-100.00,3.83,108.0000,1.20,0.5263,1.0526
95,50,100,0.37,1711,1205,506,70.43,50.00,-100.00,3.78,96.5000,1.19,0.5263,1.0526
95,50,100,0.39,1574,1111,463,70.58,50.00,-100.00,3.73,92.5000,1.20,0.5263,1.0526
95,50,100,0.41,1464,1033,431,70.56,50.00,-100.00,3.68,85.5000,1.20,0.5263,1.0526
95,50,100,0.43,1345,947,398,70.41,50.00,-100.00,3.62,75.5000,1.19,0.5263,1.0526
95,50,100,0.45,1252,875,377,69.89,50.00,-100.00,3.60,60.5000,1.16,0.5263,1.0526
95,50,100,0.47,1154,812,342,70.36,50.00,-100.00,3.54,64.0000,1.19,0.5263,1.0526
95,50,100,0.49,1067,759,308,71.13,50.00,-100.00,3.50,71.5000,1.23,0.5263,1.0526
95,55,100,0.21,3102,2190,912,70.60,55.00,-100.00,4.31,292.5000,1.32,0.5789,1.0526
95,55,100,0.23,2905,2056,849,70.77,55.00,-100.00,4.28,281.8000,1.33,0.5789,1.0526
95,55,100,0.25,2684,1892,792,70.49,55.00,-100.00,4.23,248.6000,1.31,0.5789,1.0526
95,55,100,0.27,2495,1745,750,69.94,55.00,-100.00,4.16,209.7500,1.28,0.5789,1.0526
95,55,100,0.29,2313,1614,699,69.78,55.00,-100.00,4.13,188.7000,1.27,0.5789,1.0526
95,55,100,0.31,2105,1469,636,69.79,55.00,-100.00,4.07,171.9500,1.27,0.5789,1.0526
95,55,100,0.33,1961,1359,602,69.30,55.00,-100.00,4.04,145.4500,1.24,0.5789,1.0526
95,55,100,0.35,1802,1242,560,68.92,55.00,-100.00,4.01,123.1000,1.22,0.5789,1.0526
95,55,100,0.37,1664,1146,518,68.87,55.00,-100.00,3.95,112.3000,1.22,0.5789,1.0526
95,55,100,0.39,1533,1059,474,69.08,55.00,-100.00,3.89,108.4500,1.23,0.5789,1.0526
95,55,100,0.41,1427,986,441,69.10,55.00,-100.00,3.84,101.3000,1.23,0.5789,1.0526
95,55,100,0.43,1316,908,408,69.00,55.00,-100.00,3.80,91.4000,1.22,0.5789,1.0526
95,55,100,0.45,1227,841,386,68.54,55.00,-100.00,3.77,76.5500,1.20,0.5789,1.0526
95,55,100,0.47,1131,781,350,69.05,55.00,-100.00,3.70,79.5500,1.23,0.5789,1.0526
95,55,100,0.49,1048,733,315,69.94,55.00,-100.00,3.67,88.1500,1.28,0.5789,1.0526
95,60,100,0.21,3011,2069,942,68.71,60.00,-100.00,4.48,299.4000,1.32,0.6316,1.0526
95,60,100,0.23,2822,1944,878,68.89,60.00,-100.00,4.45,288.4000,1.33,0.6316,1.0526
95,60,100,0.25,2613,1794,819,68.66,60.00,-100.00,4.41,257.4000,1.31,0.6316,1.0526
95,60,100,0.27,2430,1654,776,68.07,60.00,-100.00,4.35,216.4000,1.28,0.6316,1.0526
95,60,100,0.29,2256,1533,723,67.95,60.00,-100.00,4.32,196.8000,1.27,0.6316,1.0526
95,60,100,0.31,2056,1397,659,67.95,60.00,-100.00,4.26,179.2000,1.27,0.6316,1.0526
95,60,100,0.33,1916,1291,625,67.38,60.00,-100.00,4.23,149.6000,1.24,0.6316,1.0526
95,60,100,0.35,1766,1184,582,67.04,60.00,-100.00,4.21,128.4000,1.22,0.6316,1.0526
95,60,100,0.37,1631,1093,538,67.01,60.00,-100.00,4.15,117.8000,1.22,0.6316,1.0526
95,60,100,0.39,1502,1010,492,67.24,60.00,-100.00,4.09,114.0000,1.23,0.6316,1.0526
95,60,100,0.41,1397,938,459,67.14,60.00,-100.00,4.05,103.8000,1.23,0.6316,1.0526
95,60,100,0.43,1290,865,425,67.05,60.00,-100.00,4.00,94.0000,1.22,0.6316,1.0526
95,60,100,0.45,1201,798,403,66.44,60.00,-100.00,3.97,75.8000,1.19,0.6316,1.0526
95,60,100,0.47,1106,740,366,66.91,60.00,-100.00,3.91,78.0000,1.21,0.6316,1.0526
95,60,100,0.49,1025,695,330,67.80,60.00,-100.00,3.88,87.0000,1.26,0.6316,1.0526
95,65,100,0.21,2894,1931,963,66.72,65.00,-100.00,4.65,292.1500,1.30,0.6842,1.0526
95,65,100,0.23,2714,1816,898,66.91,65.00,-100.00,4.61,282.4000,1.31,0.6842,1.0526
95,65,100,0.25,2514,1676,838,66.67,65.00,-100.00,4.56,251.4000,1.30,0.6842,1.0526
95,65,100,0.27,2347,1554,793,66.21,65.00,-100.00,4.52,217.1000,1.27,0.6842,1.0526
95,65,100,0.29,2182,1444,738,66.18,65.00,-100.00,4.47,200.6000,1.27,0.6842,1.0526
95,65,100,0.31,1988,1315,673,66.15,65.00,-100.00,4.41,181.7500,1.27,0.6842,1.0526
95,65,100,0.33,1859,1221,638,65.68,65.00,-100.00,4.38,155.6500,1.24,0.6842,1.0526
95,65,100,0.35,1713,1119,594,65.32,65.00,-100.00,4.34,133.3500,1.22,0.6842,1.0526
95,65,100,0.37,1585,1036,549,65.36,65.00,-100.00,4.29,124.4000,1.23,0.6842,1.0526
95,65,100,0.39,1462,960,502,65.66,65.00,-100.00,4.24,122.0000,1.24,0.6842,1.0526
95,65,100,0.41,1365,896,469,65.64,65.00,-100.00,4.20,113.4000,1.24,0.6842,1.0526
95,65,100,0.43,1264,829,435,65.59,65.00,-100.00,4.16,103.8500,1.24,0.6842,1.0526
95,65,100,0.45,1177,765,412,65.00,65.00,-100.00,4.12,85.2500,1.21,0.6842,1.0526
95,65,100,0.47,1086,711,375,65.47,65.00,-100.00,4.07,87.1500,1.23,0.6842,1.0526
95,65,100,0.49,1009,671,338,66.50,65.00,-100.00,4.05,98.1500,1.29,0.6842,1.0526
95,70,100,0.21,2782,1797,985,64.59,70.00,-100.00,4.78,272.9000,1.28,0.7368,1.0526
95,70,100,0.23,2612,1692,920,64.78,70.00,-100.00,4.75,264.4000,1.29,0.7368,1.0526
95,70,100,0.25,2420,1561,859,64.50,70.00,-100.00,4.70,233.7000,1.27,0.7368,1.0526
95,70,100,0.27,2260,1450,810,64.16,70.00,-100.00,4.64,205.0000,1.25,0.7368,1.0526
95,70,100,0.29,2102,1347,755,64.08,70.00,-100.00,4.60,187.9000,1.25,0.7368,1.0526
95,70,100,0.31,1919,1230,689,64.10,70.00,-100.00,4.55,172.0000,1.25,0.7368,1.0526
95,70,100,0.33,1798,1146,652,63.74,70.00,-100.00,4.51,150.2000,1.23,0.7368,1.0526
95,70,100,0.35,1662,1055,607,63.48,70.00,-100.00,4.47,131.5000,1.22,0.7368,1.0526
95,70,100,0.37,1538,976,562,63.46,70.00,-100.00,4.42,121.2000,1.22,0.7368,1.0526
95,70,100,0.39,1419,905,514,63.78,70.00,-100.00,4.38,119.5000,1.23,0.7368,1.0526
95,70,100,0.41,1327,847,480,63.83,70.00,-100.00,4.33,112.9000,1.24,0.7368,1.0526
95,70,100,0.43,1230,784,446,63.74,70.00,-100.00,4.28,102.8000,1.23,0.7368,1.0526
95,70,100,0.45,1146,723,423,63.09,70.00,-100.00,4.26,83.1000,1.20,0.7368,1.0526
95,70,100,0.47,1060,675,385,63.68,70.00,-100.00,4.20,87.5000,1.23,0.7368,1.0526
95,70,100,0.49,984,636,348,64.63,70.00,-100.00,4.17,97.2000,1.28,0.7368,1.0526
95,75,100,0.21,2695,1692,1003,62.78,75.00,-100.00,4.92,266.0000,1.27,0.7895,1.0526
95,75,100,0.23,2535,1597,938,63.00,75.00,-100.00,4.90,259.7500,1.28,0.7895,1.0526
95,75,100,0.25,2348,1472,876,62.69,75.00,-100.00,4.85,228.0000,1.26,0.7895,1.0526
95,75,100,0.27,2193,1369,824,62.43,75.00,-100.00,4.79,202.7500,1.25,0.7895,1.0526
95,75,100,0.29,2040,1271,769,62.30,75.00,-100.00,4.73,184.2500,1.24,0.7895,1.0526
95,75,100,0.31,1864,1161,703,62.29,75.00,-100.00,4.69,167.7500,1.24,0.7895,1.0526
95,75,100,0.33,1750,1085,665,62.00,75.00,-100.00,4.65,148.7500,1.22,0.7895,1.0526
95,75,100,0.35,1622,1002,620,61.78,75.00,-100.00,4.62,131.5000,1.21,0.7895,1.0526
95,75,100,0.37,1502,927,575,61.72,75.00,-100.00,4.57,120.2500,1.21,0.7895,1.0526
95,75,100,0.39,1388,861,527,62.03,75.00,-100.00,4.54,118.7500,1.23,0.7895,1.0526
95,75,100,0.41,1298,805,493,62.02,75.00,-100.00,4.50,110.7500,1.22,0.7895,1.0526
95,75,100,0.43,1209,750,459,62.03,75.00,-100.00,4.48,103.5000,1.23,0.7895,1.0526
95,75,100,0.45,1125,691,434,61.42,75.00,-100.00,4.44,84.2500,1.19,0.7895,1.0526
95,75,100,0.47,1039,644,395,61.98,75.00,-100.00,4.39,88.0000,1.22,0.7895,1.0526
95,75,100,0.49,965,607,358,62.90,75.00,-100.00,4.36,97.2500,1.27,0.7895,1.0526
95,80,100,0.21,2593,1574,1019,60.70,80.00,-100.00,5.00,240.2000,1.24,0.8421,1.0526
95,80,100,0.23,2439,1485,954,60.89,80.00,-100.00,4.97,234.0000,1.25,0.8421,1.0526
95,80,100,0.25,2259,1366,893,60.47,80.00,-100.00,4.92,199.8000,1.22,0.8421,1.0526
95,80,100,0.27,2115,1274,841,60.24,80.00,-100.00,4.86,178.2000,1.21,0.8421,1.0526
95,80,100,0.29,1975,1191,784,60.30,80.00,-100.00,4.81,168.8000,1.22,0.8421,1.0526
95,80,100,0.31,1808,1090,718,60.29,80.00,-100.00,4.78,154.0000,1.21,0.8421,1.0526
95,80,100,0.33,1697,1017,680,59.93,80.00,-100.00,4.74,133.6000,1.20,0.8421,1.0526
95,80,100,0.35,1572,938,634,59.67,80.00,-100.00,4.70,116.4000,1.18,0.8421,1.0526
95,80,100,0.37,1459,871,588,59.70,80.00,-100.00,4.66,108.8000,1.19,0.8421,1.0526
95,80,100,0.39,1351,812,539,60.10,80.00,-100.00,4.63,110.6000,1.21,0.8421,1.0526
95,80,100,0.41,1265,760,505,60.08,80.00,-100.00,4.58,103.0000,1.20,0.8421,1.0526
95,80,100,0.43,1181,711,470,60.20,80.00,-100.00,4.58,98.8000,1.21,0.8421,1.0526
95,80,100,0.45,1100,656,444,59.64,80.00,-100.00,4.54,80.8000,1.18,0.8421,1.0526
95,80,100,0.47,1020,615,405,60.29,80.00,-100.00,4.50,87.0000,1.21,0.8421,1.0526
95,80,100,0.49,946,578,368,61.10,80.00,-100.00,4.48,94.4000,1.26,0.8421,1.0526
95,85,100,0.21,2488,1459,1029,58.64,85.00,-100.00,5.07,211.1500,1.21,0.8947,1.0526
95,85,100,0.23,2343,1379,964,58.86,85.00,-100.00,5.04,208.1500,1.22,0.8947,1.0526
95,85,100,0.25,2179,1276,903,58.56,85.00,-100.00,4.99,181.6000,1.20,0.8947,1.0526
95,85,100,0.27,2045,1193,852,58.34,85.00,-100.00,4.94,162.0500,1.19,0.8947,1.0526
95,85,100,0.29,1910,1115,795,58.38,85.00,-100.00,4.89,152.7500,1.19,0.8947,1.0526
95,85,100,0.31,1748,1021,727,58.41,85.00,-100.00,4.85,140.8500,1.19,0.8947,1.0526
95,85,100,0.33,1641,953,688,58.07,85.00,-100.00,4.81,122.0500,1.18,0.8947,1.0526
95,85,100,0.35,1523,882,641,57.91,85.00,-100.00,4.78,108.7000,1.17,0.8947,1.0526
95,85,100,0.37,1416,822,594,58.05,85.00,-100.00,4.73,104.7000,1.18,0.8947,1.0526
95,85,100,0.39,1310,765,545,58.40,85.00,-100.00,4.69,105.2500,1.19,0.8947,1.0526
95,85,100,0.41,1229,718,511,58.42,85.00,-100.00,4.65,99.3000,1.19,0.8947,1.0526
95,85,100,0.43,1150,674,476,58.61,85.00,-100.00,4.65,96.9000,1.20,0.8947,1.0526
