交易编号,方向,结果,K1柱体,突破力度比,K1开盘,K1最高,K1最低,K1收盘,K2开盘,K2最高,K2最低,K2收盘
103,做多,止损,20.200000000000273,-0.5772277227722847,3398.51,3402.61,3366.66,3378.31,3378.32,3390.95,3352.5,3371.5
720,做空,止盈,7.880000000000109,-0.5774111675126766,1623.84,1633.11,1622.96,1631.72,1631.72,1633.57,1627.51,1629.16
1411,做多,止盈,21.639999999999418,-0.5780961182994712,4745.94,4748.2,4722.22,4724.3,4724.3,4735.69,4714.42,4729.19
221,做空,止损,27.940000000000055,-0.5783822476735799,2723.72,2755.65,2720.08,2751.66,2751.66,2758.78,2736.24,2750.01
706,做多,止损,7.420000000000073,-0.5795148247978625,1624.52,1624.66,1616.58,1617.1,1617.09,1620.36,1609.88,1618.36
47,做多,止损,28.940000000000055,-0.580165860400827,3151.23,3151.29,3115.0,3122.29,3122.28,3134.5,3114.0,3118.8
1434,做空,止损,22.210000000000036,-0.5808194506978666,4546.46,4574.65,4540.89,4568.67,4568.66,4577.13,4553.79,4554.82
735,做多,止损,7.990000000000009,-0.5819774718398105,1601.71,1601.77,1593.55,1593.72,1593.72,1597.12,1591.7,1596.23
990,做多,止盈,11.66000000000031,-0.582332761578026,2500.22,2519.99,2499.93,2511.88,2511.89,2513.2,2496.07,2504.67
120,做多,止盈,20.5300000000002,-0.583049196298107,3345.75,3346.63,3324.35,3325.22,3325.22,3334.66,3318.0,3328.28
928,做多,止盈,88.72000000000025,-0.5845356176735744,2567.15,2569.45,2474.26,2478.43,2478.45,2517.59,2458.0,2477.16
754,做多,止损,10.840000000000146,-0.5848708487084927,1797.71,1809.64,1782.83,1786.87,1786.86,1803.3,1782.81,1796.09
1688,做多,止损,48.130000000000564,-0.5852898400166258,4103.81,4103.81,4052.53,4055.68,4055.67,4075.64,4050.0,4062.32
1060,做空,止盈,17.429999999999836,-0.5857716580608223,2570.29,2590.65,2560.0,2587.72,2587.72,2596.39,2570.21,2575.0
920,做多,止盈,27.449999999999818,-0.5857923497267937,2499.74,2500.76,2470.0,2472.29,2472.29,2484.68,2467.26,2471.81
664,做空,止损,16.159999999999854,-0.586633663366343,1428.95,1448.51,1428.36,1445.11,1445.11,1450.6,1437.84,1440.72
1307,做空,止盈,27.76000000000022,-0.5868155619596482,3678.83,3712.13,3674.09,3706.59,3706.59,3716.61,3690.38,3691.48
373,做空,止损,17.63000000000011,-0.5876347135564415,2311.49,2330.77,2307.71,2329.12,2329.11,2333.91,2318.07,2319.91
189,做空,止盈,51.0300000000002,-0.5878894767783633,2923.02,2978.0,2922.21,2974.05,2974.04,2984.0,2952.21,2958.9
898,做多,止盈,11.909999999999854,-0.5902602854744152,2517.5,2517.53,2505.4,2505.59,2505.6,2510.5,2503.99,2507.99
1556,做空,止盈,20.50999999999931,-0.5904436860068742,4481.6,4504.89,4480.41,4502.11,4502.12,4506.9,4492.52,4500.97
381,做多,止盈,58.34999999999991,-0.5907455012853445,2205.5,2207.08,2129.07,2147.15,2147.14,2172.61,2123.63,2167.86
1017,做空,止盈,29.159999999999854,-0.5915637860082334,2662.54,2693.41,2661.87,2691.7,2691.7,2693.99,2679.12,2680.13
1680,做空,止损,41.19999999999982,-0.5917475728155392,4001.0,4047.1,4000.99,4042.2,4042.2,4054.97,4025.37,4044.99
791,做多,止盈,10.539999999999964,-0.5929791271347269,1832.24,1832.24,1819.54,1821.7,1821.69,1825.99,1818.8,1823.0
1108,做空,止盈,13.540000000000418,-0.5930576070900998,2435.74,2452.12,2435.45,2449.28,2449.28,2459.49,2443.48,2446.48
182,做多,止盈,23.2800000000002,-0.5957903780068631,3079.69,3087.1,3053.0,3056.41,3056.41,3073.23,3052.19,3064.86
263,做空,止盈,12.279999999999745,-0.5960912052117521,2618.38,2630.66,2615.24,2630.66,2630.66,2634.53,2622.56,2626.45
1566,做多,止盈,29.859999999999673,-0.5964501004688746,4511.99,4512.14,4480.72,4482.13,4482.12,4494.33,4454.71,4482.61
191,做多,止盈,33.82999999999993,-0.5971031628731989,2945.93,2950.65,2909.34,2912.1,2912.1,2930.45,2896.4,2909.56
442,做多,止盈,10.279999999999745,-0.5972762645914421,2064.21,2083.24,2060.3,2074.49,2074.49,2077.1,2057.78,2065.58
787,做多,止盈,7.879999999999882,-0.5977157360406227,1786.08,1786.9,1776.57,1778.2,1778.21,1782.19,1775.92,1781.69
976,做空,止盈,12.539999999999964,-0.5980861244019157,2604.7,2617.29,2602.97,2617.24,2617.24,2617.5,2610.47,2614.51
408,做多,止损,12.88000000000011,-0.5986024844720474,2238.88,2240.2,2225.31,2226.0,2226.01,2232.49,2223.0,2229.09
1231,做空,止盈,19.409999999999854,-0.5986604842864491,3708.44,3728.32,3708.44,3727.85,3727.85,3734.27,3720.06,3724.7
1144,做多,止盈,17.079999999999927,-0.5989461358313853,3006.88,3006.88,2986.88,2989.8,2989.8,2996.65,2976.66,2987.85
1558,做空,止盈,27.770000000000437,-0.5992077781778922,4578.2,4615.0,4578.2,4605.97,4605.98,4618.17,4594.84,4594.89
449,做多,止盈,27.48999999999978,-0.5994907238996052,2166.54,2168.53,2135.94,2139.05,2139.06,2152.05,2126.06,2146.22
688,做空,止盈,9.769999999999982,-0.5997952917093051,1508.79,1522.28,1507.42,1518.56,1518.56,1523.0,1513.28,1519.88
986,做空,止盈,14.210000000000036,-0.6009852216748728,2523.23,2541.54,2521.0,2537.44,2537.44,2542.43,2529.54,2536.83
1655,做多,止盈,30.320000000000164,-0.6012532981530316,3956.55,3960.54,3921.29,3926.23,3926.2,3942.31,3908.73,3932.96
659,做多,止盈,11.549999999999955,-0.601731601731608,1475.8,1478.82,1461.65,1464.25,1464.24,1471.87,1459.21,1468.53
1407,做空,止盈,21.519999999999527,-0.6017657992565103,4858.09,4887.4,4845.77,4879.61,4879.6,4887.59,4858.72,4874.94
696,做空,止盈,7.650000000000091,-0.6026143790849768,1571.36,1580.69,1571.36,1579.01,1579.02,1586.97,1575.97,1576.29
102,做空,止盈,18.809999999999945,-0.6028708133971387,3382.58,3405.44,3380.0,3401.39,3401.39,3410.0,3391.34,3398.59
538,做空,止盈,12.360000000000127,-0.6035598705501586,1900.34,1913.95,1900.34,1912.7,1912.68,1915.52,1907.8,1911.51
613,做多,止盈,29.779999999999973,-0.6040967092008067,1824.79,1825.55,1793.44,1795.01,1795.02,1807.56,1789.05,1798.05
830,做空,止盈,31.049999999999727,-0.6045088566827744,2539.55,2578.99,2538.01,2570.6,2570.59,2586.17,2556.78,2577.22
252,做空,止盈,12.610000000000127,-0.6058683584456618,2687.65,2704.2,2687.0,2700.26,2700.26,2706.79,2694.64,2703.0
60,做多,止盈,17.38000000000011,-0.6058688147295558,3243.9,3244.83,3222.63,3226.52,3226.53,3234.3,3219.97,3231.45
1694,做多,止盈,28.61999999999989,-0.6079664570230663,3940.79,3941.21,3911.77,3912.17,3912.16,3923.81,3910.17,3912.09
708,做多,止损,7.9099999999998545,-0.6080910240202319,1621.79,1622.1,1613.31,1613.88,1613.88,1617.29,1612.06,1615.43
615,做空,止盈,17.289999999999964,-0.6096009253903982,1824.9,1842.62,1823.99,1842.19,1842.18,1845.26,1834.53,1835.38
991,做空,止损,13.5300000000002,-0.6097560975609666,2532.45,2546.5,2532.2,2545.98,2545.99,2547.9,2540.45,2541.99
607,做多,止盈,8.809999999999945,-0.6106696935300698,1915.34,1915.81,1904.08,1906.53,1906.53,1910.43,1901.5,1909.69
556,做多,止盈,9.200000000000045,-0.6108695652173765,1898.09,1914.26,1895.56,1907.29,1907.3,1908.64,1894.0,1898.66
190,做空,止盈,22.579999999999927,-0.6111603188662633,2958.91,2982.98,2952.5,2981.49,2981.48,2987.68,2966.3,2969.37
125,做空,止盈,15.0,-0.6113333333333382,3264.8,3280.64,3259.93,3279.8,3279.81,3283.11,3269.1,3272.0
695,做空,止盈,9.3900000000001,-0.6123535676251266,1562.27,1571.97,1562.04,1571.66,1571.67,1572.62,1567.79,1568.26
184,做空,止盈,16.33999999999969,-0.6132190942472565,3052.4,3073.66,3052.4,3068.74,3068.73,3076.45,3062.42,3070.27
835,做空,止损,22.070000000000164,-0.6139555958314491,2473.22,2499.43,2473.21,2495.29,2495.29,2504.91,2486.76,2487.41
1716,做多,止盈,30.559999999999945,-0.6142015706806288,3533.81,3533.81,3503.0,3503.25,3503.25,3515.04,3500.76,3512.41
1069,做空,止损,14.319999999999709,-0.6145251396648297,2462.26,2478.14,2460.35,2476.58,2476.57,2487.3,2469.15,2471.38
92,做空,止盈,22.389999999999873,-0.6150066994193863,3420.0,3447.7,3414.8,3442.39,3442.38,3448.99,3428.57,3435.15
1067,做多,止损,25.25,-0.6150495049505029,2521.51,2521.51,2491.07,2496.26,2496.27,2505.98,2482.53,2501.26
847,做多,止损,46.220000000000255,-0.6176979662483778,2556.65,2564.52,2500.01,2510.43,2510.43,2535.97,2488.81,2530.62
546,做多,止损,8.86999999999989,-0.6178128523111709,1884.56,1889.55,1871.64,1875.69,1875.73,1884.07,1870.31,1880.59
1369,做多,止损,22.149999999999636,-0.618058690744913,4494.48,4495.57,4466.66,4472.33,4472.34,4481.88,4464.2,4477.29
460,做多,止损,11.389999999999873,-0.6180860403863075,2217.99,2224.0,2206.6,2206.6,2206.61,2216.96,2201.31,2212.59
160,做多,止盈,18.73999999999978,-0.6184631803628752,3072.25,3081.84,3052.15,3053.51,3053.5,3070.25,3040.03,3070.17
1627,做多,止盈,30.360000000000127,-0.6185770750988032,4040.23,4040.56,3993.26,4009.87,4009.86,4021.78,3988.88,4005.63
987,做空,止盈,19.08999999999969,-0.6186485070717724,2501.11,2524.02,2500.01,2520.2,2520.21,2526.69,2511.82,2514.94
87,做空,止损,26.519999999999982,-0.6187782805429813,3149.98,3179.15,3145.0,3176.5,3176.5,3184.16,3161.41,3176.22
1447,做空,止盈,26.710000000000036,-0.6188693373268335,4584.68,4614.41,4581.25,4611.39,4611.39,4614.44,4597.78,4599.87
1303,做多,止盈,17.460000000000036,-0.6191294387170632,3638.52,3640.32,3618.9,3621.06,3621.07,3629.51,3617.04,3621.52
216,做多,止盈,25.609999999999673,-0.6192893401015357,2827.41,2831.76,2800.99,2801.8,2801.73,2815.9,2793.31,2811.99
456,做多,止盈,11.300000000000182,-0.6194690265486626,2250.29,2251.5,2234.54,2238.99,2239.0,2244.5,2232.7,2236.82
1529,做多,止盈,23.3100000000004,-0.6194766194766111,3944.51,3947.44,3920.0,3921.2,3921.2,3933.0,3910.21,3930.8
1550,做多,止盈,20.840000000000146,-0.6194817658349215,4462.32,4463.91,4440.25,4441.48,4441.48,4451.0,4428.0,4449.38
513,做多,止盈,82.47000000000003,-0.6202255365587496,1907.9,1908.2,1812.76,1825.43,1825.43,1857.05,1810.01,1852.84
1508,做多,止损,22.730000000000473,-0.6203255609326912,4554.1,4554.1,4529.78,4531.37,4531.37,4540.0,4527.92,4535.81
1491,做空,止损,20.19000000000051,-0.6210995542347523,4359.82,4382.75,4355.0,4380.01,4380.0,4383.26,4367.54,4371.27
540,做空,止盈,10.259999999999991,-0.6228070175438699,1891.77,1903.7,1891.62,1902.03,1902.02,1906.34,1898.01,1899.5
861,做空,止损,41.309999999999945,-0.6235778261922114,2628.64,2672.0,2628.0,2669.95,2669.95,2674.88,2653.76,2668.85
764,做多,止盈,16.79000000000019,-0.6235854675401971,1789.89,1789.9,1770.92,1773.1,1773.11,1779.43,1769.31,1773.42
1000,做空,止盈,11.41000000000031,-0.6240140227870025,2559.39,2573.42,2558.61,2570.8,2570.8,2577.47,2565.73,2572.12
1624,做多,止损,24.270000000000437,-0.6250515039142892,4177.77,4181.0,4146.67,4153.5,4153.51,4165.83,4137.03,4160.83
1311,做多,止盈,27.690000000000055,-0.6251354279523261,3857.69,3858.24,3828.65,3830.0,3830.0,3840.93,3827.74,3831.12
1245,做多,止盈,19.690000000000055,-0.6262061960385928,3779.62,3780.33,3758.37,3759.93,3759.94,3768.0,3756.26,3767.77
515,做空,止盈,19.699999999999818,-0.6269035532995051,1869.17,1892.78,1861.32,1888.87,1888.87,1897.02,1873.67,1891.25
1380,做空,止盈,23.05999999999949,-0.6270598438855315,4221.67,4246.02,4221.05,4244.73,4244.72,4250.41,4235.51,4243.96
598,做多,止盈,21.13000000000011,-0.6270705158542325,1803.43,1803.66,1777.62,1782.3,1782.21,1790.41,1776.75,1786.42
790,做空,止盈,9.019999999999982,-0.6274944567627598,1838.07,1847.4,1835.1,1847.09,1847.1,1850.61,1840.76,1843.56
30,做空,止盈,15.639999999999873,-0.6291560102301934,3326.56,3343.2,3325.7,3342.2,3342.2,3349.0,3335.54,3339.55
1641,做多,止盈,17.09999999999991,-0.6292397660818608,3884.0,3889.49,3865.87,3866.9,3866.9,3878.73,3863.7,3874.06
879,做空,止盈,18.210000000000036,-0.6293245469522248,2545.55,2569.0,2543.74,2563.76,2563.77,2569.19,2555.2,2557.62
175,做多,止损,15.08999999999969,-0.6295559973492508,3328.2,3329.0,3312.7,3313.11,3313.12,3319.5,3309.1,3317.31
750,做多,止盈,9.170000000000073,-0.6303162486368513,1792.21,1793.78,1781.81,1783.04,1783.03,1788.0,1780.0,1787.85
798,做空,止盈,14.669999999999845,-0.6305385139741034,1775.45,1791.24,1775.22,1790.12,1790.12,1798.8,1784.47,1786.38
310,做空,止损,13.190000000000055,-0.630780894617144,2666.18,2679.96,2664.54,2679.37,2679.37,2681.8,2672.86,2679.9
404,做空,止盈,14.140000000000327,-0.6308345120226214,2215.39,2233.67,2214.7,2229.53,2229.5,2235.99,2223.62,2224.31
1414,做空,止损,50.36999999999989,-0.631328171530678,4821.8,4874.58,4821.42,4872.17,4872.16,4878.0,4853.22,4859.18
622,做空,止损,16.6099999999999,-0.6321493076460002,1782.4,1800.16,1782.4,1799.01,1799.01,1803.32,1792.9,1794.12
1507,做空,止盈,24.92999999999938,-0.6325711993582361,4613.52,4639.9,4609.24,4638.45,4638.44,4644.47,4625.01,4630.17
900,做空,止损,24.08999999999969,-0.6326276463262756,2518.09,2545.0,2514.32,2542.18,2542.19,2550.32,2529.56,2529.99
680,做空,止盈,16.51000000000022,-0.6329497274379108,1657.12,1678.9,1653.59,1673.63,1673.63,1686.97,1664.04,1674.28
571,做多,止损,10.899999999999864,-0.6330275229357961,1987.79,1988.22,1976.57,1976.89,1976.89,1981.32,1973.0,1981.19
913,做空,止损,17.059999999999945,-0.634232121922611,2449.63,2466.73,2448.42,2466.69,2466.69,2473.7,2459.24,2466.63
342,做空,止盈,16.159999999999854,-0.6342821782178275,2566.34,2591.33,2560.78,2582.5,2582.49,2595.38,2571.03,2576.71
542,做多,止盈,12.470000000000027,-0.6343223736968594,1878.66,1879.1,1864.55,1866.19,1866.19,1871.19,1862.3,1867.83
916,做空,止盈,17.75,-0.6343661971830853,2508.05,2529.15,2508.05,2525.8,2525.8,2531.71,2519.31,2524.49
42,做空,止损,32.159999999999854,-0.6349502487562099,3230.73,3274.5,3223.01,3262.89,3262.88,3276.34,3243.43,3245.14
466,做空,止损,12.550000000000182,-0.6350597609561501,2205.16,2220.49,2201.5,2217.71,2217.7,2222.99,2209.47,2213.38
1220,做多,止盈,16.480000000000018,-0.6353155339805697,3583.1,3584.87,3559.22,3566.62,3566.63,3574.4,3543.01,3574.3
17,做空,止损,22.440000000000055,-0.6363636363636437,3565.14,3589.54,3565.14,3587.58,3587.57,3596.59,3579.42,3581.69
159,做空,止盈,14.309999999999945,-0.6366177498253083,3127.63,3143.38,3125.0,3141.94,3141.94,3144.45,3134.11,3141.11
876,做多,止盈,13.460000000000036,-0.6367013372957013,2550.6,2552.15,2533.26,2537.14,2537.14,2543.58,2522.35,2539.3
1634,做空,止盈,28.73999999999978,-0.6367432150313264,4030.13,4068.83,4029.7,4058.87,4058.86,4078.96,4048.0,4049.76
652,做多,止盈,7.709999999999809,-0.636835278858622,1590.12,1590.31,1581.43,1582.41,1582.41,1585.4,1579.36,1584.71
1040,做多,止盈,11.799999999999727,-0.6372881355932335,2498.06,2498.85,2477.32,2486.26,2486.26,2491.33,2467.95,2482.92
1493,做空,止盈,29.409999999999854,-0.6375382522951408,4529.0,4558.88,4528.49,4558.41,4558.42,4563.0,4547.24,4547.41
439,做多,止盈,15.230000000000018,-0.6375574523965873,2103.0,2104.71,2087.43,2087.77,2087.78,2095.0,2084.28,2092.97
788,做空,止盈,20.90000000000009,-0.6377990430621947,1820.79,1844.14,1820.78,1841.69,1841.7,1851.0,1834.11,1839.25
1244,做空,止盈,17.640000000000327,-0.6383219954648274,3744.16,3764.0,3743.71,3761.8,3761.81,3766.0,3754.97,3756.51
638,做空,止盈,15.480000000000018,-0.6388888888888946,1528.21,1544.67,1524.11,1543.69,1543.69,1555.37,1534.0,1543.93
109,做空,止盈,19.13000000000011,-0.6398327234709729,3326.23,3354.84,3317.0,3345.36,3345.36,3364.12,3329.24,3341.94
210,做空,止损,27.019999999999982,-0.6402664692820037,2680.68,2718.14,2679.82,2707.7,2707.69,2724.26,2697.12,2707.53
1597,做空,止损,47.04999999999973,-0.6410201912858667,4073.86,4126.76,4055.0,4120.91,4120.92,4170.0,4085.16,4106.27
1130,做空,止盈,12.4699999999998,-0.6415396952686551,2774.38,2789.85,2773.74,2786.85,2786.86,2798.0,2781.74,2785.0
396,做多,止盈,11.480000000000018,-0.6428571428571513,2229.47,2231.0,2216.25,2217.99,2217.99,2223.62,2209.76,2217.51
1305,做空,止损,27.190000000000055,-0.6436189775652801,3609.98,3637.17,3602.81,3637.17,3637.16,3641.48,3620.31,3628.08
1360,做多,止盈,40.73999999999978,-0.6438389788905403,4430.87,4434.31,4376.66,4390.13,4390.12,4408.08,4369.46,4395.52
532,做多,止盈,18.569999999999936,-0.6440495422724867,1910.26,1915.66,1888.21,1891.69,1891.69,1903.7,1886.55,1902.56
98,做多,止盈,27.179999999999836,-0.6442236938925799,3213.19,3220.0,3182.05,3186.01,3185.92,3202.49,3155.89,3193.58
74,做多,止损,27.269999999999982,-0.6442977631096507,3365.69,3371.07,3331.0,3338.42,3338.43,3353.5,3328.8,3335.21
811,做空,止损,28.65000000000009,-0.6446771378708461,2222.7,2255.13,2222.69,2251.35,2251.35,2259.85,2241.16,2247.73
1151,做空,止盈,20.579999999999927,-0.6448007774538401,3003.13,3025.45,3001.57,3023.71,3023.7,3029.96,3014.84,3022.06
1469,做多,止盈,20.849999999999454,-0.6460431654676551,4347.98,4352.88,4321.91,4327.13,4327.13,4339.41,4321.5,4337.04
454,做空,止损,10.5,-0.6466666666666632,2207.0,2217.5,2204.61,2217.5,2217.5,2226.5,2211.4,2212.56
1234,做多,止盈,29.54000000000042,-0.6472579553148144,3645.51,3652.12,3615.97,3615.97,3615.98,3633.0,3602.52,3623.67
83,做空,止损,15.879999999999654,-0.6498740554156129,3300.11,3318.99,3299.09,3315.99,3315.99,3322.85,3309.41,3316.74
793,做多,止盈,9.36999999999989,-0.6510138740661907,1840.6,1841.7,1829.06,1831.23,1831.24,1835.6,1828.4,1834.15
1068,做多,止盈,23.59999999999991,-0.6512711864406758,2485.29,2487.97,2459.21,2461.69,2461.69,2472.6,2453.8,2462.26
1033,做空,止盈,19.659999999999854,-0.6520854526958191,2752.11,2771.77,2751.88,2771.77,2771.32,2776.59,2764.7,2765.08
1565,做多,止损,65.69000000000051,-0.6521540569340815,4753.55,4753.78,4671.48,4687.86,4687.86,4710.94,4663.75,4704.63
146,做多,止损,15.899999999999636,-0.6528301886792671,3329.68,3330.0,3312.07,3313.78,3313.78,3319.62,3309.48,3315.06
497,做多,止盈,31.429999999999836,-0.6531975819280895,2135.91,2136.18,2102.61,2104.48,2104.48,2115.65,2098.33,2110.0
637,做多,止损,9.730000000000018,-0.6536485097636295,1579.28,1582.69,1568.67,1569.55,1569.55,1576.33,1562.88,1572.99
926,做空,止损,22.059999999999945,-0.654125113327304,2529.54,2555.0,2529.14,2551.6,2551.6,2559.0,2543.57,2546.66
5,做空,止盈,44.57999999999993,-0.6561238223418584,3352.42,3398.39,3350.0,3397.0,3397.0,3408.56,3379.25,3391.27
318,做多,止损,14.63000000000011,-0.656185919343803,2836.32,2838.4,2818.34,2821.69,2821.7,2828.8,2815.57,2821.6
171,做空,止盈,21.070000000000164,-0.6568580920740407,3246.0,3267.3,3246.0,3267.07,3267.07,3271.5,3259.84,3262.93
423,做空,止盈,13.680000000000291,-0.6571637426900285,2287.3,2294.12,2258.0,2273.62,2273.63,2296.63,2266.99,2286.68
1661,做多,止盈,34.36999999999989,-0.6572592377073092,3915.27,3916.21,3877.27,3880.9,3880.9,3893.62,3862.05,3881.71
1312,做多,止盈,24.7800000000002,-0.6581920903954727,3831.55,3836.31,3806.0,3806.77,3806.77,3820.0,3780.54,3815.29
1235,做空,止盈,16.179999999999836,-0.6582200247218911,3623.9,3641.6,3616.63,3640.08,3640.08,3643.78,3627.28,3631.61
1651,做空,止损,17.920000000000073,-0.6584821428571249,3822.19,3843.46,3819.07,3840.11,3840.11,3844.0,3830.87,3842.91
65,做空,止盈,23.90000000000009,-0.658577405857729,3434.99,3459.0,3434.84,3458.89,3458.89,3473.75,3450.58,3452.99
1143,做多,止盈,14.860000000000127,-0.6588156123822261,2949.23,2953.42,2930.2,2934.37,2934.36,2943.63,2917.42,2943.31
292,做多,止盈,12.400000000000091,-0.6612903225806623,2701.9,2701.9,2689.49,2689.5,2689.49,2693.7,2687.61,2689.75
261,做空,止盈,12.829999999999927,-0.6617303195635452,2637.16,2651.93,2635.1,2649.99,2649.99,2657.11,2643.59,2650.08
773,做空,止损,12.910000000000082,-0.6622773044151743,1812.05,1825.61,1812.05,1824.96,1824.95,1831.09,1820.6,1821.94
974,做空,止盈,12.360000000000127,-0.6626213592232986,2631.31,2645.15,2631.0,2643.67,2643.67,2650.0,2639.19,2641.79
604,做空,止盈,22.590000000000146,-0.6626826029216437,1861.8,1885.0,1861.79,1884.39,1884.39,1892.55,1876.76,1881.93
1193,做多,止损,33.13999999999987,-0.6653590826795357,3809.2,3809.2,3767.45,3776.06,3776.07,3787.15,3765.0,3773.8
37,做多,止损,21.09999999999991,-0.6658767772511748,3319.6,3319.6,3289.51,3298.5,3298.49,3305.55,3288.01,3303.51
344,做多,止损,21.38000000000011,-0.6660430308699796,2537.01,2547.57,2512.44,2515.63,2515.63,2533.33,2495.3,2528.59
1484,做多,止盈,22.960000000000036,-0.666376306620216,4295.91,4297.0,4270.1,4272.95,4272.96,4281.7,4269.57,4279.49
1521,做多,止损,51.210000000000036,-0.6682288615504829,4089.0,4092.05,4033.33,4037.79,4037.79,4057.83,4022.0,4048.8
717,做多,止盈,16.069999999999936,-0.6683260734287524,1673.58,1675.44,1652.0,1657.51,1657.52,1664.7,1648.17,1658.38
585,做多,止盈,11.079999999999927,-0.6687725631768866,1917.75,1919.05,1906.24,1906.67,1906.67,1911.64,1903.66,1910.21
992,做多,止盈,18.409999999999854,-0.6692015209125617,2616.21,2619.75,2594.62,2597.8,2597.79,2607.43,2594.31,2595.5
