leverage,profit_target_percent,min_k1_range_percent,total_trades,wins,losses,win_rate,loss_rate,total_pnl,return_rate
30,30,0.34,149,118,31,79.19463087248322,20.80536912751678,4.399999999999992,2.9530201342281828
100,80,0.31,271,155,116,57.19557195571956,42.80442804428044,7.999999999999992,2.9520295202952003
80,80,0.26,278,159,119,57.194244604316545,42.805755395683455,8.200000000000008,2.949640287769787
30,100,0.48,68,35,33,51.470588235294116,48.529411764705884,2.0,2.941176470588235
70,50,0.31,255,175,80,68.62745098039215,31.372549019607842,7.5,2.941176470588235
30,40,0.34,136,100,36,73.52941176470588,26.47058823529412,3.999999999999997,2.9411764705882333
80,60,0.41000000000000003,171,110,61,64.32748538011695,35.67251461988304,4.999999999999996,2.923976608187132
100,60,0.42,171,110,61,64.32748538011695,35.67251461988304,4.999999999999993,2.92397660818713
80,60,0.35000000000000003,227,146,81,64.31718061674009,35.68281938325991,6.599999999999996,2.907488986784139
100,100,0.46,138,71,67,51.449275362318836,48.55072463768116,4.0,2.898550724637681
30,70,0.29,114,69,45,60.526315789473685,39.473684210526315,3.3000000000000096,2.8947368421052713
40,30,0.35000000000000003,187,148,39,79.14438502673798,20.855614973262032,5.3999999999999915,2.887700534759354
70,40,0.36,215,158,57,73.48837209302326,26.51162790697674,6.199999999999998,2.8837209302325575
100,40,0.49,132,97,35,73.48484848484848,26.515151515151516,3.8000000000000003,2.878787878787879
60,40,0.34,230,169,61,73.47826086956522,26.521739130434785,6.599999999999999,2.8695652173913038
40,100,0.39,105,54,51,51.42857142857142,48.57142857142857,3.0,2.857142857142857
70,40,0.34,245,180,65,73.46938775510205,26.53061224489796,7.000000000000001,2.857142857142857
80,50,0.41000000000000003,175,120,55,68.57142857142857,31.428571428571427,5.0,2.857142857142857
90,60,0.36,224,144,80,64.28571428571429,35.714285714285715,6.3999999999999995,2.857142857142857
100,60,0.22,420,270,150,64.28571428571429,35.714285714285715,11.99999999999992,2.857142857142838
70,60,0.26,280,180,100,64.28571428571429,35.714285714285715,7.999999999999945,2.8571428571428377
60,40,0.42,162,119,43,73.4567901234568,26.543209876543212,4.599999999999997,2.839506172839504
40,30,0.34,196,155,41,79.08163265306123,20.918367346938776,5.499999999999994,2.806122448979589
70,50,0.32,251,172,79,68.52589641434263,31.47410358565737,7.0,2.788844621513944
90,50,0.21,432,296,136,68.51851851851852,31.48148148148148,12.0,2.7777777777777777
60,40,0.21,346,254,92,73.41040462427746,26.589595375722542,9.600000000000001,2.7745664739884397
60,40,0.4,173,127,46,73.41040462427746,26.589595375722542,4.799999999999998,2.7745664739884384
80,40,0.42,173,127,46,73.41040462427746,26.589595375722542,4.799999999999995,2.7745664739884366
90,70,0.36,220,133,87,60.45454545454545,39.54545454545455,6.099999999999999,2.772727272727272
100,80,0.35000000000000003,233,133,100,57.08154506437768,42.91845493562232,6.399999999999996,2.7467811158798265
100,60,0.3,299,192,107,64.21404682274247,35.785953177257525,8.199999999999967,2.7424749163879487
90,50,0.43,165,113,52,68.48484848484848,31.515151515151512,4.5,2.727272727272727
80,100,0.22,294,151,143,51.36054421768708,48.63945578231292,8.0,2.7210884353741496
100,100,0.2,368,189,179,51.358695652173914,48.641304347826086,10.0,2.717391304347826
60,30,0.21,400,316,84,79.0,21.0,10.799999999999972,2.699999999999993
80,80,0.42,156,89,67,57.05128205128205,42.94871794871795,4.199999999999996,2.69230769230769
80,40,0.21,439,322,117,73.34851936218679,26.65148063781321,11.800000000000095,2.687927107061525
100,30,0.48,138,109,29,78.98550724637681,21.014492753623188,3.6999999999999966,2.6811594202898528
70,40,0.42,165,121,44,73.33333333333333,26.666666666666668,4.399999999999996,2.666666666666664
60,60,0.48,120,77,43,64.16666666666667,35.833333333333336,3.1999999999999913,2.6666666666666594
100,60,0.24,385,247,138,64.15584415584415,35.84415584415584,10.199999999999928,2.6493506493506307
100,90,0.41000000000000003,174,94,80,54.02298850574713,45.97701149425287,4.600000000000024,2.6436781609195537
60,50,0.39,171,117,54,68.42105263157895,31.57894736842105,4.5,2.631578947368421
90,100,0.24,304,156,148,51.31578947368421,48.68421052631579,8.0,2.631578947368421
40,60,0.33,145,93,52,64.13793103448275,35.86206896551724,3.799999999999991,2.6206896551724075
90,80,0.36,214,122,92,57.009345794392516,42.99065420560748,5.599999999999996,2.61682242990654
30,70,0.27,111,67,44,60.36036036036037,39.63963963963964,2.9000000000000075,2.6126126126126192
70,80,0.33,207,118,89,57.00483091787439,42.99516908212561,5.400000000000017,2.608695652173921
90,80,0.22,358,204,154,56.98324022346368,43.01675977653631,9.2,2.5698324022346366
30,30,0.47000000000000003,109,86,23,78.89908256880734,21.100917431192663,2.7999999999999923,2.5688073394495343
60,60,0.49,117,75,42,64.1025641025641,35.8974358974359,2.9999999999999916,2.5641025641025568
40,70,0.41000000000000003,121,73,48,60.33057851239669,39.66942148760331,3.0999999999999823,2.5619834710743654
100,90,0.34,239,129,110,53.97489539748954,46.02510460251046,6.100000000000031,2.5523012552301383
60,40,0.32,243,178,65,73.25102880658436,26.74897119341564,6.199999999999997,2.5514403292181056
100,80,0.34,244,139,105,56.9672131147541,43.0327868852459,6.199999999999995,2.5409836065573748
50,90,0.42,126,68,58,53.96825396825397,46.03174603174603,3.2000000000000206,2.539682539682556
100,90,0.31,265,143,122,53.9622641509434,46.0377358490566,6.7000000000000455,2.52830188679247
50,100,0.44,119,61,58,51.26050420168067,48.739495798319325,3.0,2.5210084033613445
60,70,0.3,204,123,81,60.29411764705882,39.705882352941174,5.100000000000013,2.500000000000006
40,90,0.22,152,82,70,53.94736842105263,46.05263157894737,3.8000000000000043,2.500000000000003
100,70,0.22,408,246,162,60.29411764705882,39.705882352941174,10.19999999999994,2.499999999999986
100,80,0.3,281,160,121,56.93950177935944,43.06049822064057,6.999999999999994,2.491103202846973
80,60,0.21,370,237,133,64.05405405405405,35.945945945945944,9.199999999999935,2.486486486486469
80,100,0.27,242,124,118,51.2396694214876,48.760330578512395,6.0,2.479338842975207
60,40,0.46,138,101,37,73.18840579710145,26.811594202898554,3.4000000000000012,2.4637681159420297
50,90,0.23,191,103,88,53.92670157068062,46.07329842931937,4.70000000000003,2.4607329842932097
90,90,0.36,204,110,94,53.92156862745098,46.07843137254902,5.000000000000007,2.450980392156866
80,40,0.26,354,259,95,73.1638418079096,26.836158192090398,8.60000000000004,2.429378531073458
90,70,0.34,244,147,97,60.245901639344254,39.75409836065574,5.90000000000001,2.41803278688525
100,60,0.38,200,128,72,64.0,36.0,4.799999999999995,2.3999999999999977
90,90,0.41000000000000003,167,90,77,53.89221556886228,46.10778443113773,4.0000000000000036,2.3952095808383254
90,60,0.35000000000000003,236,151,85,63.983050847457626,36.016949152542374,5.599999999999996,2.3728813559322015
60,30,0.49,127,100,27,78.74015748031496,21.25984251968504,2.99999999999999,2.3622047244094406
100,100,0.26,299,153,146,51.17056856187291,48.82943143812709,7.0,2.341137123745819
80,40,0.39,197,144,53,73.09644670050761,26.903553299492383,4.599999999999993,2.3350253807106567
60,80,0.41000000000000003,146,83,63,56.849315068493155,43.15068493150685,3.3999999999999932,2.3287671232876663
80,50,0.33,258,176,82,68.21705426356588,31.782945736434108,6.0,2.3255813953488373
80,100,0.38,172,88,84,51.162790697674424,48.837209302325576,4.0,2.3255813953488373
30,30,0.33,155,122,33,78.70967741935485,21.29032258064516,3.5999999999999917,2.322580645161285
50,90,0.41000000000000003,130,70,60,53.84615384615385,46.15384615384615,3.0000000000000204,2.3076923076923235
70,40,0.25,338,247,91,73.07692307692307,26.923076923076923,7.800000000000009,2.30769230769231
40,70,0.42,118,71,47,60.16949152542372,39.83050847457627,2.6999999999999833,2.288135593220325
70,70,0.29,241,145,96,60.16597510373444,39.83402489626556,5.499999999999988,2.2821576763485423
50,30,0.2,347,273,74,78.6743515850144,21.32564841498559,7.899999999999984,2.2766570605187275
40,70,0.39,123,74,49,60.16260162601627,39.83739837398374,2.7999999999999976,2.2764227642276404
80,60,0.32,255,163,92,63.921568627450974,36.07843137254902,5.7999999999999865,2.274509803921563
100,70,0.24,374,225,149,60.16042780748663,39.839572192513366,8.500000000000007,2.2727272727272747
80,50,0.32,264,180,84,68.18181818181817,31.818181818181817,6.0,2.272727272727273
100,50,0.37,220,150,70,68.18181818181817,31.818181818181817,5.0,2.272727272727273
100,100,0.3,264,135,129,51.13636363636363,48.86363636363637,6.0,2.272727272727273
90,70,0.32,261,157,104,60.15325670498084,39.84674329501915,5.900000000000013,2.260536398467438
90,60,0.32,266,170,96,63.90977443609023,36.09022556390977,5.999999999999982,2.2556390977443543
100,90,0.3,275,148,127,53.81818181818182,46.18181818181818,6.200000000000039,2.2545454545454686
40,30,0.36,178,140,38,78.65168539325843,21.34831460674157,3.9999999999999907,2.24719101123595
60,40,0.44,152,111,41,73.02631578947368,26.973684210526315,3.4000000000000075,2.236842105263163
70,100,0.44,135,69,66,51.11111111111111,48.888888888888886,3.0,2.2222222222222223
70,40,0.24,352,257,95,73.01136363636364,26.988636363636363,7.800000000000011,2.215909090909094
60,30,0.48,131,103,28,78.62595419847328,21.374045801526716,2.8999999999999897,2.213740458015259
40,70,0.23,168,101,67,60.11904761904761,39.88095238095239,3.7000000000000153,2.2023809523809614
100,40,0.48,137,100,37,72.99270072992701,27.00729927007299,3.0000000000000036,2.189781021897813
100,70,0.4,183,110,73,60.10928961748634,39.89071038251366,4.000000000000008,2.1857923497267806
100,90,0.23,357,192,165,53.78151260504202,46.21848739495798,7.800000000000026,2.1848739495798393
80,90,0.48,119,64,55,53.78151260504202,46.21848739495798,2.5999999999999996,2.1848739495798317
80,60,0.33,249,159,90,63.85542168674698,36.144578313253014,5.399999999999993,2.168674698795178
100,50,0.26,370,252,118,68.10810810810811,31.891891891891895,8.0,2.1621621621621623
50,60,0.26,213,136,77,63.84976525821596,36.15023474178404,4.599999999999981,2.159624413145531
80,50,0.35000000000000003,232,158,74,68.10344827586206,31.896551724137932,5.0,2.1551724137931036
80,60,0.31,260,166,94,63.84615384615384,36.15384615384615,5.59999999999999,2.1538461538461497
50,90,0.24,186,100,86,53.76344086021505,46.236559139784944,4.000000000000027,2.1505376344086167
100,60,0.23,401,256,145,63.84039900249376,36.15960099750624,8.599999999999929,2.1446384039900073
90,80,0.32,252,143,109,56.74603174603175,43.25396825396825,5.399999999999989,2.1428571428571384
50,30,0.26,294,231,63,78.57142857142857,21.428571428571427,6.299999999999978,2.1428571428571352
60,40,0.2,355,259,96,72.95774647887325,27.042253521126757,7.599999999999996,2.140845070422534
70,70,0.28,243,146,97,60.08230452674898,39.91769547325103,5.199999999999999,2.1399176954732506
100,50,0.22,445,303,142,68.08988764044945,31.910112359550563,9.5,2.134831460674157
80,70,0.3,258,155,103,60.07751937984496,39.922480620155035,5.500000000000012,2.131782945736439
30,60,0.46,94,60,34,63.829787234042556,36.17021276595745,1.9999999999999991,2.127659574468084
60,80,0.42,141,80,61,56.73758865248227,43.262411347517734,2.999999999999993,2.12765957446808
60,40,0.24,314,229,85,72.92993630573248,27.070063694267514,6.600000000000014,2.101910828025482
70,50,0.21,357,243,114,68.0672268907563,31.932773109243694,7.5,2.100840336134454
70,40,0.23,362,264,98,72.92817679558011,27.071823204419886,7.600000000000008,2.099447513812157
70,40,0.35000000000000003,229,167,62,72.92576419213974,27.074235807860266,4.800000000000003,2.0960698689956345
80,80,0.46,134,76,58,56.71641791044776,43.28358208955223,2.7999999999999963,2.0895522388059673
60,50,0.34,216,147,69,68.05555555555556,31.944444444444443,4.5,2.083333333333333
100,100,0.27,288,147,141,51.041666666666664,48.95833333333333,6.0,2.083333333333333
90,100,0.2,337,172,165,51.038575667655785,48.96142433234421,7.0,2.0771513353115725
100,50,0.3,313,213,100,68.05111821086261,31.948881789137378,6.5,2.07667731629393
70,40,0.32,262,191,71,72.90076335877863,27.099236641221374,5.400000000000005,2.061068702290078
90,60,0.23,381,243,138,63.77952755905512,36.22047244094488,7.799999999999948,2.0472440944881756
40,80,0.23,157,89,68,56.68789808917197,43.31210191082803,3.1999999999999966,2.038216560509552
80,90,0.2,324,174,150,53.70370370370371,46.2962962962963,6.600000000000012,2.0370370370370408
90,50,0.39,197,134,63,68.02030456852792,31.979695431472084,4.0,2.030456852791878
60,40,0.31,247,180,67,72.8744939271255,27.125506072874494,5.000000000000011,2.0242914979757125
100,30,0.47000000000000003,144,113,31,78.47222222222221,21.52777777777778,2.8999999999999964,2.013888888888886
50,30,0.21,339,266,73,78.46607669616519,21.533923303834808,6.799999999999979,2.0058997050147434
40,70,0.24,165,99,66,60.0,40.0,3.300000000000015,2.000000000000009
60,70,0.38,160,96,64,60.0,40.0,3.2000000000000055,2.0000000000000036
90,70,0.41000000000000003,175,105,70,60.0,40.0,3.5000000000000044,2.0000000000000027
70,80,0.41000000000000003,150,85,65,56.666666666666664,43.333333333333336,3.0000000000000018,2.000000000000001
70,50,0.24,325,221,104,68.0,32.0,6.5,2.0
60,70,0.48,115,69,46,60.0,40.0,2.2999999999999927,1.9999999999999938
50,70,0.31,180,108,72,60.0,40.0,3.5999999999999854,1.999999999999992
100,50,0.27,353,240,113,67.98866855524079,32.01133144475921,7.0,1.9830028328611897
90,80,0.23,346,196,150,56.64739884393064,43.35260115606936,6.800000000000025,1.9653179190751515
70,40,0.31,265,193,72,72.83018867924528,27.169811320754718,5.2,1.9622641509433962
100,50,0.45,153,104,49,67.97385620915033,32.02614379084967,3.0,1.9607843137254901
100,100,0.31,255,130,125,50.98039215686274,49.01960784313725,5.0,1.9607843137254901
70,80,0.43,143,81,62,56.64335664335665,43.35664335664335,2.8000000000000105,1.9580419580419655
70,40,0.22,379,276,103,72.82321899736148,27.176781002638524,7.4000000000000155,1.9525065963060726
50,90,0.44,123,66,57,53.65853658536586,46.34146341463415,2.4000000000000186,1.9512195121951372
90,80,0.35000000000000003,226,128,98,56.63716814159292,43.36283185840708,4.399999999999999,1.9469026548672559
80,100,0.34,206,105,101,50.970873786407765,49.029126213592235,4.0,1.9417475728155338
60,60,0.47000000000000003,124,79,45,63.70967741935484,36.29032258064516,2.3999999999999853,1.9354838709677298
60,30,0.24,352,276,76,78.4090909090909,21.59090909090909,6.799999999999989,1.9318181818181785
90,60,0.33,259,165,94,63.7065637065637,36.293436293436294,4.999999999999992,1.9305019305019273
40,80,0.2,166,94,72,56.62650602409639,43.373493975903614,3.199999999999993,1.9277108433734895
60,50,0.31,234,159,75,67.94871794871796,32.05128205128205,4.5,1.9230769230769231
40,60,0.29,157,100,57,63.69426751592356,36.30573248407643,2.9999999999999853,1.9108280254776975
60,60,0.38,168,107,61,63.69047619047619,36.30952380952381,3.1999999999999975,1.904761904761903
40,60,0.26,168,107,61,63.69047619047619,36.30952380952381,3.1999999999999904,1.904761904761899
100,60,0.27,336,214,122,63.69047619047619,36.30952380952381,6.399999999999976,1.9047619047618976
60,30,0.25,333,261,72,78.37837837837837,21.62162162162162,6.299999999999992,1.8918918918918897
30,50,0.42,106,72,34,67.9245283018868,32.075471698113205,2.0,1.8867924528301887
50,30,0.25,305,239,66,78.36065573770492,21.639344262295083,5.699999999999974,1.868852459016385
100,80,0.4,182,103,79,56.59340659340659,43.40659340659341,3.3999999999999915,1.8681318681318635
80,50,0.31,268,182,86,67.91044776119402,32.08955223880597,5.0,1.8656716417910446
100,60,0.28,322,205,117,63.66459627329193,36.33540372670808,5.999999999999973,1.8633540372670725
100,60,0.25,366,233,133,63.661202185792355,36.33879781420765,6.799999999999975,1.857923497267753
90,70,0.35000000000000003,232,139,93,59.91379310344828,40.08620689655172,4.300000000000006,1.8534482758620716
70,30,0.26,351,275,76,78.34757834757835,21.65242165242165,6.4999999999999565,1.8518518518518396
100,100,0.42,163,83,80,50.920245398773,49.079754601226995,3.0,1.8404907975460123
30,50,0.41000000000000003,109,74,35,67.88990825688074,32.11009174311927,2.0,1.834862385321101
60,30,0.5,120,94,26,78.33333333333333,21.666666666666668,2.199999999999992,1.8333333333333268
100,70,0.23,389,233,156,59.89717223650386,40.102827763496144,7.099999999999966,1.8251928020565467
70,50,0.26,302,205,97,67.88079470198676,32.11920529801324,5.5,1.8211920529801324
70,40,0.44,154,112,42,72.72727272727273,27.27272727272727,2.8000000000000074,1.818181818181823
100,40,0.47000000000000003,143,104,39,72.72727272727273,27.27272727272727,2.600000000000006,1.8181818181818223
70,30,0.2,452,354,98,78.31858407079646,21.68141592920354,8.199999999999962,1.81415929203539
100,70,0.41000000000000003,177,106,71,59.887005649717516,40.11299435028249,3.200000000000008,1.8079096045197787
60,90,0.48,112,60,52,53.57142857142857,46.42857142857143,2.0000000000000036,1.7857142857142887
